"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"XP_001347356.2"	0	38711	0	4844	0
"XP_001347357.1"	0	38722	0	4855	0
"XP_001347358.2"	0	38733	0	4866	0
"XP_001347359.1"	0	38745	0	4878	0
"XP_001347360.1"	0	38755	0	4888	0
"XP_001347361.2"	0	38766	0	4899	0
"XP_001347362.1"	0	38777	0	4910	0
"XP_001347363.1"	0	38787	0	4920	0
"XP_001347364.1"	0	38798	0	4931	0
"XP_001347365.1"	0	38809	0	4942	0
"XP_001347366.2"	0	2173	0	12	0
"XP_001347367.2"	0	38829	0	4962	0
"XP_001347368.1"	0	38840	0	4973	0
"XP_001347369.1"	0	1528	1	2	0
"XP_001347370.1"	0	38862	0	4995	0
"XP_001347371.1"	0	38873	0	5006	0
"XP_001347372.1"	0	38883	0	5016	0
"XP_001347373.1"	0	38891	0	5024	0
"XP_001347374.1"	0	38901	0	5034	0
"XP_001347375.1"	0	38912	0	5045	0
"XP_001347376.1"	0	38922	0	5055	0
"XP_001347377.2"	0	38933	0	5066	0
"XP_001347378.2"	0	38944	0	5077	0
"XP_001347379.2"	0	38955	0	5088	0
"XP_001347380.1"	0	38966	0	5099	0
"XP_001347381.1"	0	38977	0	5110	0
"XP_001347382.1"	0	38988	0	5121	0
"XP_001347383.1"	0	38998	0	5131	0
"XP_001347384.2"	0	39009	0	5142	0
"XP_001347385.1"	0	39019	0	5152	0
"XP_001347386.2"	0	39028	0	5161	0
"XP_001347387.2"	0	39039	0	5172	0
"XP_001347388.1"	0	39050	0	5183	0
"XP_001347389.1"	0	33998	0	130	0
"XP_001347390.2"	0	34009	0	141	0
"XP_001347391.2"	0	34020	0	152	0
"XP_001347392.2"	0	34031	0	163	0
"XP_001347393.2"	0	34042	0	174	0
"XP_001347394.2"	0	34053	0	185	0
"XP_001347395.2"	0	34064	0	196	0
"XP_001347396.1"	0	34075	0	207	0
"XP_001347397.1"	0	34086	0	218	0
"XP_001347398.1"	0	34097	0	229	0
"XP_001347399.1"	0	34109	0	241	0
"XP_001347400.1"	0	34119	0	251	0
"XP_001347401.2"	0	34130	0	262	0
"XP_001347402.2"	0	34141	0	273	0
"XP_001347403.1"	0	34152	0	284	0
"XP_001347404.1"	0	34162	0	294	0
"XP_001347405.1"	0	34173	0	305	0
"XP_001347406.1"	0	34184	0	316	0
"XP_001347407.1"	0	34195	0	327	0
"XP_001347408.1"	0	34206	0	338	0
"XP_001347409.1"	0	34218	0	350	0
"XP_001347410.1"	0	34229	0	361	0
"XP_001347411.1"	0	34240	0	372	0
"XP_001347412.2"	0	34251	0	383	0
"XP_001347413.1"	0	34262	0	394	0
"XP_001347414.1"	0	34273	0	405	0
"XP_001347415.1"	0	34284	0	416	0
"XP_001347416.1"	0	34294	0	426	0
"XP_001347417.2"	0	34305	0	437	0
"XP_001347418.1"	0	34316	0	448	0
"XP_001347419.1"	0	34327	0	459	0
"XP_001347420.2"	0	34337	0	469	0
"XP_001347421.1"	0	34348	0	480	0
"XP_001347422.1"	0	34359	0	491	0
"XP_001347423.1"	0	34370	0	502	0
"XP_001347424.1"	0	34381	0	513	0
"XP_001347425.1"	0	34392	0	524	0
"XP_001347426.1"	0	34403	0	535	0
"XP_001347427.1"	0	34414	0	546	0
"XP_001347428.1"	0	34425	0	557	0
"XP_001347429.1"	0	34436	0	568	0
"XP_001347430.2"	0	34447	0	579	0
"XP_001347431.1"	0	34458	0	590	0
"XP_001347432.1"	0	34469	0	601	0
"XP_001347433.1"	0	34479	0	611	0
"XP_001347434.2"	0	34490	0	622	0
"XP_001347435.1"	0	34501	0	633	0
"XP_001347436.1"	0	34511	0	643	0
"XP_001347437.1"	0	34522	0	654	0
"XP_001347438.1"	1	34533	1	665	1
"XP_001347439.2"	0	34545	0	677	0
"XP_001347440.1"	0	34556	0	688	0
"XP_001347441.1"	0	34567	0	699	0
"XP_001347442.1"	0	34578	0	710	0
"XP_001347443.1"	0	34589	0	721	0
"XP_001347444.1"	0	34599	0	731	0
"XP_001347445.2"	0	34609	0	741	0
"XP_001347446.2"	0	34615	0	747	0
"XP_001347447.2"	0	34622	0	754	0
"XP_001347448.1"	0	34633	0	765	0
"XP_001347449.2"	0	34645	0	777	0
"XP_001347450.1"	0	34656	0	788	0
"XP_001347451.1"	0	34666	0	798	0
"XP_001347452.2"	0	34677	0	809	0
"XP_001347453.1"	0	2174	0	13	0
"XP_001347454.2"	0	34696	0	828	0
"XP_001347455.1"	0	34705	0	837	0
"XP_001347456.1"	0	34716	0	848	0
"XP_001347457.1"	0	34727	0	859	0
"XP_001347458.1"	0	34738	0	870	0
"XP_001347459.1"	0	34748	0	880	0
"XP_001347460.1"	0	34759	0	891	0
"XP_001347461.1"	0	34769	0	901	0
"XP_001347463.2"	0	34780	0	912	0
"XP_001347464.2"	0	34791	0	923	0
"XP_001347465.1"	0	34802	0	934	0
"XP_001347466.1"	0	34813	0	945	0
"XP_001347467.1"	0	34823	0	955	0
"XP_001347468.1"	0	34834	0	966	0
"XP_001347469.1"	0	34845	0	977	0
"XP_001347470.2"	0	34855	0	987	0
"XP_001347471.2"	0	34865	0	997	0
"XP_001347472.1"	0	34876	0	1008	0
"XP_001347473.2"	0	34887	0	1019	0
"XP_001347474.2"	0	34898	0	1030	0
"XP_001347475.2"	0	34909	0	1041	0
"XP_001347476.2"	0	34920	0	1052	0
"XP_001347478.1"	0	34931	0	1063	0
"XP_001347479.1"	0	34942	0	1074	0
"XP_001347480.2"	0	34952	0	1084	0
"XP_001347481.1"	0	34964	0	1096	0
"XP_001347482.1"	0	34975	0	1107	0
"XP_001347483.1"	0	34986	0	1118	0
"XP_001347484.2"	0	34997	0	1129	0
"XP_001347485.1"	0	35008	0	1140	0
"XP_001347486.2"	0	35019	0	1151	0
"XP_001347487.1"	0	1540	0	14	0
"XP_001347488.2"	0	35040	0	1172	0
"XP_001347489.2"	0	35051	0	1183	0
"XP_001347490.1"	0	35062	0	1194	0
"XP_001347491.2"	0	35075	0	1207	0
"XP_001347492.1"	0	35083	0	1215	0
"XP_001347493.1"	0	35088	0	1220	0
"XP_001347494.1"	0	35098	0	1230	0
"XP_001347495.2"	0	35109	0	1241	0
"XP_001347496.2"	0	35120	0	1252	0
"XP_001347497.1"	0	35131	0	1263	0
"XP_001347498.2"	0	35142	0	1274	0
"XP_001347499.2"	0	35152	0	1284	0
"XP_001347500.2"	0	35163	0	1295	0
"XP_001347501.1"	0	35174	0	1306	0
"XP_001347502.1"	0	35185	0	1317	0
"XP_001347503.1"	0	35196	0	1328	0
"XP_001347504.1"	0	35206	0	1338	0
"XP_001347505.1"	0	35217	0	1349	0
"XP_001347506.2"	0	35228	0	1360	0
"XP_001347507.1"	0	35239	0	1371	0
"XP_001347508.1"	0	35250	0	1382	0
"XP_001347509.1"	0	35260	0	1392	0
"XP_001347510.2"	0	35271	0	1403	0
"XP_001347511.2"	0	35283	0	1415	0
"XP_001347512.2"	0	35293	0	1425	0
"XP_001347513.2"	0	35299	0	1431	0
"XP_001347514.1"	0	35303	0	1435	0
"XP_001347515.1"	0	35313	0	1445	0
"XP_001347516.1"	0	35324	0	1456	0
"XP_001347517.2"	0	35335	0	1467	0
"XP_001347518.1"	0	35345	0	1477	0
"XP_001347519.1"	0	35356	0	1488	0
"XP_001347520.1"	0	35366	0	1498	0
"XP_001347521.1"	0	35378	0	1510	0
"XP_001347522.1"	0	35389	0	1521	0
"XP_001347524.2"	0	35400	0	1532	0
"XP_001347525.1"	0	35411	0	1543	0
"XP_001347526.2"	0	35422	0	1554	0
"XP_001347527.1"	0	35433	0	1565	0
"XP_001347528.2"	0	35444	0	1576	0
"XP_001347529.1"	0	35455	0	1587	0
"XP_001347530.2"	0	35466	0	1598	0
"XP_001347532.2"	0	35477	0	1609	0
"XP_001347534.2"	0	35489	0	1621	0
"XP_001347536.1"	0	35500	0	1632	0
"XP_001347537.1"	0	35511	0	1643	0
"XP_001347538.2"	0	35522	0	1654	0
"XP_001347541.2"	0	35532	0	1664	0
"XP_001347542.2"	0	35543	0	1675	0
"XP_001347543.1"	0	35554	0	1686	0
"XP_001347544.2"	0	35565	0	1697	0
"XP_001347545.1"	0	35576	0	1708	0
"XP_001347546.1"	0	35586	0	1718	0
"XP_001347548.1"	0	35598	0	1730	0
"XP_001347549.1"	0	35609	0	1741	0
"XP_001347550.1"	0	35619	0	1751	0
"XP_001347551.1"	0	35630	0	1762	0
"XP_001347552.1"	0	35641	0	1773	0
"XP_001347553.1"	0	35652	0	1784	0
"XP_001347554.1"	0	35663	0	1795	0
"XP_001347555.2"	0	2175	0	15	0
"XP_001347556.1"	0	35684	0	1816	0
"XP_001347557.2"	0	35694	0	1826	0
"XP_001347558.2"	0	35706	0	1838	0
"XP_001347559.1"	0	35717	0	1849	0
"XP_001347560.1"	0	35728	0	1860	0
"XP_001347561.1"	0	35739	0	1871	0
"XP_001347562.1"	0	35750	0	1882	0
"XP_001347563.1"	0	35761	0	1893	0
"XP_001347564.1"	0	35772	0	1904	0
"XP_001347565.1"	0	35783	0	1915	0
"XP_001347566.2"	0	35794	0	1926	0
"XP_001347567.2"	0	35803	0	1935	0
"XP_001347568.1"	0	35815	0	1947	0
"XP_001347569.1"	0	35826	0	1958	0
"XP_001347570.1"	0	35837	0	1969	0
"XP_001347571.1"	0	35848	0	1980	0
"XP_001347572.1"	0	35859	0	1991	0
"XP_001347573.1"	0	35869	0	2001	0
"XP_001347574.2"	0	35879	0	2011	0
"XP_001347575.1"	0	35890	0	2022	0
"XP_001347576.1"	0	35901	0	2033	0
"XP_001347577.1"	0	35910	0	2042	0
"XP_001347578.1"	0	35922	0	2054	0
"XP_001347579.2"	0	35933	0	2065	0
"XP_001347580.1"	0	35943	0	2075	0
"XP_001347581.1"	0	35953	0	2085	0
"XP_001347582.1"	0	35964	0	2096	0
"XP_001347583.1"	0	35975	0	2107	0
"XP_001347584.1"	0	35986	0	2118	0
"XP_001347585.1"	0	35997	0	2129	0
"XP_001347586.1"	0	36008	0	2140	0
"XP_001347587.1"	0	36019	0	2151	0
"XP_001347588.2"	0	36030	0	2162	0
"XP_001347590.2"	0	36040	0	2172	0
"XP_001347591.1"	0	36051	0	2183	0
"XP_001347592.2"	0	36062	0	2194	0
"XP_001347593.1"	0	36073	0	2205	0
"XP_001347594.1"	0	36084	0	2216	0
"XP_001347595.2"	0	36095	0	2227	0
"XP_001347596.1"	0	36106	0	2238	0
"XP_001347597.2"	0	36117	0	2249	0
"XP_001347598.1"	0	36128	0	2260	0
"XP_001347599.1"	0	36141	0	2273	0
"XP_001347600.2"	0	36152	0	2284	0
"XP_001347601.1"	0	36163	0	2295	0
"XP_001347602.1"	0	36174	0	2306	0
"XP_001347603.1"	0	36185	0	2317	0
"XP_001347604.2"	0	36196	0	2328	0
"XP_001347605.1"	0	36207	0	2339	0
"XP_001347606.1"	0	36218	0	2350	0
"XP_001347607.1"	0	36227	0	2359	0
"XP_001347608.1"	0	36238	0	2370	0
"XP_001347609.1"	0	36250	0	2382	0
"XP_001347610.1"	0	36261	0	2393	0
"XP_001347611.1"	0	36271	0	2403	0
"XP_001347612.1"	0	36282	0	2414	0
"XP_001347613.1"	0	36292	0	2424	0
"XP_001347614.1"	0	2176	0	16	0
"XP_001347615.2"	0	36313	0	2445	0
"XP_001347616.1"	0	36323	0	2455	0
"XP_001347617.1"	0	36334	0	2466	0
"XP_001347618.1"	0	36345	0	2477	0
"XP_001347619.2"	0	36357	0	2489	0
"XP_001347620.1"	0	36368	0	2500	0
"XP_001347621.1"	0	36378	0	2510	0
"XP_001347622.2"	0	36389	0	2521	0
"XP_001347624.1"	0	36399	0	2531	0
"XP_001347625.1"	0	36410	0	2542	0
"XP_001347626.1"	0	36421	0	2553	0
"XP_001347627.1"	0	36432	0	2564	0
"XP_001347628.1"	1	36443	1	2575	1
"XP_001347629.1"	1	36448	1	2580	1
"XP_001347630.1"	1	36454	1	2586	1
"XP_001347631.1"	1	36460	1	2592	1
"XP_001347632.1"	1	36471	1	2603	1
"XP_001347634.1"	0	36482	0	2614	0
"XP_001347635.1"	0	36493	0	2625	0
"XP_001347636.1"	1	36503	1	2635	1
"XP_001347639.1"	1	36512	1	2644	1
"XP_001347641.1"	0	36523	0	2655	0
"XP_001347642.2"	0	36534	0	2666	0
"XP_001347643.2"	0	36545	0	2677	0
"XP_001347644.2"	0	36556	0	2688	0
"XP_001347645.1"	0	36564	0	2696	0
"XP_001347646.1"	0	36570	0	2702	0
"XP_001347647.1"	0	36580	0	2712	0
"XP_001347649.2"	0	36589	0	2721	0
"XP_001347650.1"	0	36600	0	2732	0
"XP_001347651.1"	0	36611	0	2743	0
"XP_001347652.1"	0	36622	0	2754	0
"XP_001347653.1"	0	36632	0	2764	0
"XP_001347654.1"	0	36643	0	2775	0
"XP_001347655.2"	0	36655	0	2787	0
"XP_001347656.2"	0	36666	0	2798	0
"XP_001347657.1"	0	36677	0	2809	0
"XP_001347658.2"	1	36688	1	2820	1
"XP_001347659.1"	0	36699	0	2831	0
"XP_001347660.2"	0	36710	0	2842	0
"XP_001347661.2"	0	36720	0	2852	0
"XP_001347662.1"	0	36730	0	2862	0
"XP_001347663.1"	0	36741	0	2873	0
"XP_001347664.1"	0	36752	0	2884	0
"XP_001347665.1"	0	2177	0	17	0
"XP_001347666.1"	0	2177	0	17	0
"XP_001347667.1"	0	2178	0	18	0
"XP_001347674.2"	0	2179	0	19	0
"XP_001347675.1"	0	2180	0	20	0
"XP_001347676.1"	0	2181	0	21	0
"XP_001347677.1"	0	36812	0	2944	0
"XP_001347678.1"	0	36823	0	2955	0
"XP_001347679.1"	0	36834	0	2966	0
"XP_001347680.1"	0	36844	0	2976	0
"XP_001347681.1"	0	36856	0	2988	0
"XP_001347682.1"	0	36867	0	2999	0
"XP_001347683.1"	0	36878	0	3010	0
"XP_001347684.1"	0	36889	0	3021	0
"XP_001347685.1"	0	36898	0	3030	0
"XP_001347686.1"	0	36909	0	3041	0
"XP_001347687.1"	0	36920	0	3052	0
"XP_001347688.1"	0	36930	0	3062	0
"XP_001347689.1"	0	36941	0	3073	0
"XP_001347690.2"	0	2170	1	9	1
"XP_001347691.1"	0	2170	1	9	1
"XP_001347692.1"	0	36969	0	3101	0
"XP_001347693.1"	0	2182	0	22	0
"XP_001347694.1"	0	36990	0	3122	0
"XP_001347695.1"	0	2183	0	23	0
"XP_001347697.1"	0	37006	0	3138	0
"XP_001347698.2"	0	2179	0	19	0
"XP_001347701.1"	0	37027	0	3159	0
"XP_001347702.1"	0	2184	0	24	0
"XP_001347703.1"	0	37048	0	3180	0
"XP_001347704.2"	0	2181	0	21	0
"XP_001347705.1"	0	2180	0	20	0
"XP_001347706.1"	0	2179	0	19	0
"XP_001347707.1"	0	2185	0	25	0
"XP_001347709.2"	0	2178	0	18	0
"XP_001347710.1"	0	2177	0	17	0
"XP_001347711.2"	0	37120	0	3252	0
"XP_001347712.1"	0	37130	0	3262	0
"XP_001347713.1"	0	37141	0	3273	0
"XP_001347714.1"	0	37152	0	3284	0
"XP_001347715.1"	0	37163	0	3295	0
"XP_001347716.1"	0	37174	0	3306	0
"XP_001347717.2"	0	37185	0	3317	0
"XP_001347718.1"	0	37195	0	3327	0
"XP_001347719.1"	0	37206	0	3338	0
"XP_001347720.1"	0	37217	0	3349	0
"XP_001347721.2"	0	37227	0	3359	0
"XP_001347723.1"	0	37238	0	3370	0
"XP_001347724.1"	0	37249	0	3381	0
"XP_001347725.1"	0	37260	0	3392	0
"XP_001347726.1"	0	37270	0	3402	0
"XP_001347727.1"	0	37278	0	3410	0
"XP_001347728.2"	0	37289	0	3421	0
"XP_001347729.1"	0	37299	0	3431	0
"XP_001347730.2"	0	37310	0	3442	0
"XP_001347731.1"	0	37321	0	3453	0
"XP_001347732.1"	0	37332	0	3464	0
"XP_001347733.1"	0	37343	0	3475	0
"XP_001347734.2"	0	37354	0	3486	0
"XP_001347735.1"	0	37365	0	3497	0
"XP_001347736.1"	0	37377	0	3509	0
"XP_001347737.1"	0	2186	0	26	0
"XP_001347738.1"	0	2187	0	27	0
"XP_001347739.2"	0	37407	0	3539	0
"XP_001347740.2"	0	37418	0	3550	0
"XP_001347741.2"	0	37429	0	3561	0
"XP_001347742.2"	0	37440	0	3572	0
"XP_001347743.2"	0	37451	0	3583	0
"XP_001347744.1"	0	37462	0	3594	0
"XP_001347745.2"	0	37473	0	3605	0
"XP_001347746.2"	0	37484	0	3617	0
"XP_001347747.1"	0	37495	0	3628	0
"XP_001347748.1"	0	37506	0	3639	0
"XP_001347749.2"	0	37517	0	3650	0
"XP_001347750.2"	0	37528	0	3661	0
"XP_001347751.1"	0	37539	0	3672	0
"XP_001347752.2"	0	37550	0	3683	0
"XP_001347753.1"	0	37561	0	3694	0
"XP_001347754.1"	0	37572	0	3705	0
"XP_001347755.2"	0	37579	0	3712	0
"XP_001347756.1"	0	37589	0	3722	0
"XP_001347757.2"	0	37599	0	3732	0
"XP_001347758.2"	0	37609	0	3742	0
"XP_001347759.2"	0	37620	0	3753	0
"XP_001347761.1"	0	37628	0	3761	0
"XP_001347762.2"	0	2188	0	28	0
"XP_001347763.2"	0	37648	0	3781	0
"XP_001347764.1"	0	37659	0	3792	0
"XP_001347765.1"	0	37670	0	3803	0
"XP_001347766.1"	0	37681	0	3814	0
"XP_001347767.1"	0	37692	0	3825	0
"XP_001347768.1"	0	37701	0	3834	0
"XP_001347769.1"	0	37712	0	3845	0
"XP_001347770.1"	0	37722	0	3855	0
"XP_001347771.1"	0	37733	0	3866	0
"XP_001347772.2"	0	37743	0	3876	0
"XP_001347773.1"	0	37754	0	3887	0
"XP_001347774.1"	0	37765	0	3898	0
"XP_001347775.1"	0	37776	0	3909	0
"XP_001347776.1"	0	37787	0	3920	0
"XP_001347777.2"	0	37799	0	3932	0
"XP_001347778.2"	0	37810	0	3943	0
"XP_001347779.2"	0	37821	0	3954	0
"XP_001347780.1"	0	37829	0	3962	0
"XP_001347781.1"	0	37836	0	3969	0
"XP_001347782.2"	0	37847	0	3980	0
"XP_001347784.1"	0	37858	0	3991	0
"XP_001347785.1"	0	37869	0	4002	0
"XP_001347786.2"	0	37880	0	4013	0
"XP_001347787.1"	0	37891	0	4024	0
"XP_001347788.1"	0	37899	0	4032	0
"XP_001347789.1"	0	37910	0	4043	0
"XP_001347790.1"	0	37921	0	4054	0
"XP_001347791.1"	0	37932	0	4065	0
"XP_001347792.1"	0	37943	0	4076	0
"XP_001347793.1"	0	37953	0	4086	0
"XP_001347794.1"	0	37964	0	4097	0
"XP_001347795.1"	0	37975	0	4108	0
"XP_001347796.2"	0	37986	0	4119	0
"XP_001347797.1"	0	37995	0	4128	0
"XP_001347798.2"	0	38000	0	4133	0
"XP_001347799.2"	0	38011	0	4144	0
"XP_001347800.1"	0	38022	0	4155	0
"XP_001347801.1"	0	38033	0	4166	0
"XP_001347802.1"	0	38044	0	4177	0
"XP_001347803.1"	0	38055	0	4188	0
"XP_001347804.1"	0	38066	0	4199	0
"XP_001347805.1"	0	38077	0	4210	0
"XP_001347806.1"	0	38088	0	4221	0
"XP_001347807.2"	0	38098	0	4231	0
"XP_001347809.1"	0	38110	0	4243	0
"XP_001347810.1"	0	38121	0	4254	0
"XP_001347811.1"	0	38132	0	4265	0
"XP_001347812.1"	0	38143	0	4276	0
"XP_001347813.1"	0	38154	0	4287	0
"XP_001347814.1"	0	38164	0	4297	0
"XP_001347815.1"	0	38175	0	4308	0
"XP_001347816.1"	0	38186	0	4319	0
"XP_001347817.1"	0	38197	0	4330	0
"XP_001347818.1"	0	38208	0	4341	0
"XP_001347819.1"	0	38220	0	4353	0
"XP_001347820.2"	0	38231	0	4364	0
"XP_001347823.2"	0	38242	0	4375	0
"XP_001347824.1"	0	38248	0	4381	0
"XP_001347825.1"	0	38250	0	4383	0
"XP_001347826.1"	0	38260	0	4393	0
"XP_001347827.2"	0	38271	0	4404	0
"XP_001347828.2"	0	38282	0	4415	0
"XP_001347829.1"	0	38293	0	4426	0
"XP_001347830.1"	0	38304	0	4437	0
"XP_001347831.2"	0	38316	0	4449	0
"XP_001347832.1"	0	2189	0	29	0
"XP_001347833.1"	0	38337	0	4470	0
"XP_001347834.1"	0	38347	0	4480	0
"XP_001347835.1"	0	38358	0	4491	0
"XP_001347836.1"	0	2189	0	29	0
"XP_001347837.1"	0	38379	0	4512	0
"XP_001347838.2"	0	38390	0	4523	0
"XP_001347839.2"	0	38401	0	4534	0
"XP_001347840.2"	0	38412	0	4545	0
"XP_001347841.1"	0	38422	0	4555	0
"XP_001347842.1"	0	38433	0	4566	0
"XP_001347843.1"	0	38443	0	4576	0
"XP_001347844.2"	0	38454	0	4587	0
"XP_001347845.1"	0	38465	0	4598	0
"XP_001347846.1"	0	38476	0	4609	0
"XP_001347847.2"	0	38487	0	4620	0
"XP_001347848.1"	0	38498	0	4631	0
"XP_001347849.2"	0	38509	0	4642	0
"XP_001347850.1"	0	38520	0	4653	0
"XP_001347851.1"	0	38532	0	4665	0
"XP_001347852.2"	0	38543	0	4676	0
"XP_001347853.2"	0	38554	0	4687	0
"XP_001347854.1"	0	2190	0	30	0
"XP_001347855.1"	0	38563	0	4696	0
"XP_001347856.2"	0	38564	0	4697	0
"XP_001347857.1"	0	38565	0	4698	0
"XP_001347858.1"	0	38566	0	4699	0
"XP_001347859.1"	0	38567	0	4700	0
"XP_001347860.1"	0	38568	0	4701	0
"XP_001347861.1"	0	38570	0	4703	0
"XP_001347862.1"	0	38571	0	4704	0
"XP_001347863.1"	0	38572	0	4705	0
"XP_001347864.2"	0	38573	0	4706	0
"XP_001347866.1"	0	38574	0	4707	0
"XP_001347867.1"	0	38575	0	4708	0
"XP_001347868.1"	0	38576	0	4709	0
"XP_001347869.1"	0	38577	0	4710	0
"XP_001347870.1"	0	38578	0	4711	0
"XP_001347871.1"	0	2191	0	31	0
"XP_001347872.1"	0	38580	0	4713	0
"XP_001347873.1"	0	38581	0	4714	0
"XP_001347874.1"	0	38582	0	4715	0
"XP_001347875.1"	0	38583	0	4716	0
"XP_001347876.1"	0	38584	0	4717	0
"XP_001347877.1"	0	38585	0	4718	0
"XP_001347878.2"	1	38586	1	4719	1
"XP_001347879.1"	0	2192	0	32	0
"XP_001347880.2"	0	38587	0	4720	0
"XP_001347881.2"	1	38588	1	4721	1
"XP_001347882.1"	0	38590	0	4723	0
"XP_001347883.1"	0	38591	0	4724	0
"XP_001347884.2"	1	38592	1	4725	1
"XP_001347885.1"	0	38593	0	4726	0
"XP_001347886.1"	0	38594	0	4727	0
"XP_001347887.1"	0	38595	0	4728	0
"XP_001347888.2"	0	38596	0	4729	0
"XP_001347889.2"	0	38597	0	4730	0
"XP_001347890.2"	0	38598	0	4731	0
"XP_001347891.2"	0	38599	0	4732	0
"XP_001347893.2"	0	38601	0	4734	0
"XP_001347894.1"	0	38602	0	4735	0
"XP_001347895.1"	1	38603	1	4736	1
"XP_001347896.1"	0	38604	0	4737	0
"XP_001347897.1"	0	38605	0	4738	0
"XP_001347898.1"	0	38606	0	4739	0
"XP_001347899.1"	0	38607	0	4740	0
"XP_001347900.2"	0	38608	0	4741	0
"XP_001347901.2"	0	38609	0	4742	0
"XP_001347902.2"	0	38610	0	4743	0
"XP_001347903.1"	0	38612	0	4745	0
"XP_001347904.1"	0	38613	0	4746	0
"XP_001347905.2"	0	38614	0	4747	0
"XP_001347909.1"	0	38615	0	4748	0
"XP_001347910.1"	0	38616	0	4749	0
"XP_001347911.1"	1	38617	1	4750	1
"XP_001347912.1"	0	38618	0	4751	0
"XP_001347913.1"	0	38619	0	4752	0
"XP_001347914.1"	0	38620	0	4753	0
"XP_001347915.1"	0	38621	0	4754	0
"XP_001347916.1"	0	38623	0	4756	0
"XP_001347917.1"	0	38624	0	4757	0
"XP_001347918.1"	0	38625	0	4758	0
"XP_001347919.1"	0	38626	0	4759	0
"XP_001347920.1"	0	38627	0	4760	0
"XP_001347921.1"	0	38628	0	4761	0
"XP_001347922.2"	0	38629	0	4762	0
"XP_001347923.1"	0	38630	0	4763	0
"XP_001347924.1"	0	38631	0	4764	0
"XP_001347925.1"	0	38632	0	4765	0
"XP_001347926.2"	0	38635	0	4768	0
"XP_001347927.1"	0	38636	0	4769	0
"XP_001347928.1"	0	38637	0	4770	0
"XP_001347929.2"	0	38638	0	4771	0
"XP_001347930.1"	0	38639	0	4772	0
"XP_001347931.2"	0	38640	0	4773	0
"XP_001347932.2"	0	38641	0	4774	0
"XP_001347933.1"	0	38642	0	4775	0
"XP_001347934.2"	0	38643	0	4776	0
