"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"A4H454"	0	23339	0	3637	0
"A4H455"	0	22432	0	2729	0
"A4H456"	0	1961	0	466	0
"A4H457"	0	21230	0	1526	0
"A4H458"	0	25712	0	6015	0
"A4H459"	0	26385	0	6689	0
"A4H460"	0	2109	0	6895	0
"A4H461"	0	25772	0	6075	0
"A4H462"	0	24358	0	4657	0
"A4H463"	0	26847	0	7153	0
"A4H464"	0	21087	0	1383	0
"A4H465"	0	22366	0	2663	0
"A4H466"	0	22844	0	3141	0
"A4H467"	0	25062	0	5364	0
"A4H468"	0	25176	0	5478	0
"A4H469"	0	26927	0	7233	0
"A4H470"	0	1657	0	169	0
"A4H471"	0	20929	0	1225	0
"A4H472"	0	20761	0	1057	0
"A4H473"	0	21627	0	1924	0
"A4H474"	0	22195	0	2492	0
"A4H475"	0	25960	0	6263	0
"A4H476"	0	20630	0	926	0
"A4H477"	0	22952	0	3249	0
"A4H478"	0	25228	0	5530	0
"A4H479"	0	23281	0	3579	0
"A4H480"	0	25495	0	5798	0
"A4H481"	0	27030	0	7336	0
"A4H482"	0	23241	0	3539	0
"A4H483"	0	1930	0	435	0
"A4H484"	0	1930	0	435	0
"A4H485"	0	26769	0	7075	0
"A4H486"	0	24180	0	4479	0
"A4H487"	0	23074	0	3371	0
"A4H488"	0	26650	0	6955	0
"A4H489"	0	23659	0	3957	0
"A4H490"	0	26495	0	6799	0
"A4H491"	0	23452	0	3750	0
"A4H492"	0	20372	0	667	0
"A4H493"	0	25812	0	6115	0
"A4H494"	0	21499	0	1795	0
"A4H495"	0	22082	0	2379	0
"A4H496"	0	1509	0	24	0
"A4H497"	0	1509	0	24	0
"A4H498"	0	25932	0	6235	0
"A4H499"	0	23775	0	4073	0
"A4H4A0"	0	23096	0	3393	0
"A4H4A1"	0	22037	0	2334	0
"A4H4A2"	0	21124	0	1420	0
"A4H4A3"	0	1737	0	246	0
"A4H4A4"	0	26166	0	6469	0
"A4H4A5"	0	20732	0	1028	0
"A4H4A6"	0	20393	0	688	0
"A4H4A7"	0	26397	0	6701	0
"A4H4A8"	0	22182	0	2479	0
"A4H4A9"	0	26333	0	6636	0
"A4H4B0"	0	21671	0	1968	0
"A4H4B1"	0	20686	0	982	0
"A4H4B2"	0	22905	0	3202	0
"A4H4B3"	0	21193	0	1489	0
"A4H4B4"	0	25670	0	5973	0
"A4H4B5"	0	26739	0	7045	0
"A4H4B6"	0	25809	0	6112	0
"A4H4B7"	0	23066	0	3363	0
"A4H4B8"	0	22548	0	2845	0
"A4H4B9"	0	20405	0	700	0
"A4H4C0"	0	22487	0	2784	0
"A4H4C1"	0	21210	0	1506	0
"A4H4C2"	0	22898	0	3195	0
"A4H4C3"	0	26568	0	6872	0
"A4H4C4"	0	24160	0	4459	0
"A4H4C5"	0	25435	0	5737	0
"A4H4C6"	0	26818	0	7124	0
"A4H4C7"	0	20619	0	915	0
"A4H4C8"	0	26762	0	7068	0
"A4H4C9"	0	22249	0	2546	0
"A4H4D0"	0	21371	0	1667	0
"A4H4D1"	0	24523	0	4823	0
"A4H4D2"	0	23616	0	3914	0
"A4H4D3"	0	22789	0	3086	0
"A4H4D4"	0	24644	0	4945	0
"A4H4D5"	0	26181	0	6484	0
"A4H4D6"	0	25829	0	6132	0
"A4H4D7"	0	24917	0	5219	0
"A4H4D8"	0	24969	0	5271	0
"A4H4D9"	0	25497	0	5800	0
"A4H4E1"	0	1522	0	37	0
"A4H4E2"	0	21881	0	2178	0
"A4H4E3"	0	2063	0	564	0
"A4H4E4"	0	21385	0	1681	0
"A4H4E5"	0	2005	0	507	0
"A4H4E6"	0	21706	0	2003	0
"A4H4E7"	0	21085	0	1381	0
"A4H4E8"	0	23050	0	3347	0
"A4H4E9"	0	23910	0	4209	0
"A4H4F0"	0	21296	0	1592	0
"A4H4F1"	0	25880	0	6183	0
"A4H4F2"	0	24441	0	4741	0
"A4H4F3"	0	26211	0	6514	0
"A4H4F4"	0	23013	0	3310	0
"A4H4F5"	0	21485	0	1781	0
"A4H4F6"	0	1644	0	156	0
"A4H4F7"	0	21164	0	1460	0
"A4H4F8"	0	25847	0	6150	0
"A4H4F9"	0	23923	0	4222	0
"A4H4G0"	0	27275	0	7583	0
"A4H4G1"	0	26527	0	6831	0
"A4H4G2"	0	21350	0	1646	0
"A4H4G3"	0	24057	0	4356	0
"A4H4G4"	0	26834	0	7140	0
"A4H4G5"	0	21784	0	2081	0
"A4H4G6"	0	27189	0	7496	0
"A4H4G7"	0	22686	0	2983	0
"A4H4G8"	0	1518	0	33	0
"A4H4G9"	0	1917	0	422	0
"A4H4H0"	0	26423	0	6727	0
"A4H4H1"	0	27191	0	7498	0
"A4H4H2"	0	21343	0	1639	0
"A4H4H3"	0	24349	0	4648	0
"A4H4H4"	0	21504	0	1801	0
"A4H4H5"	0	24488	0	4788	0
"A4H4H6"	0	1917	0	422	0
"A4H4H7"	0	22673	0	2970	0
"A4H4H8"	0	21821	0	2118	0
"A4H4H9"	0	21367	0	1663	0
"A4H4I0"	0	27011	0	7317	0
"A4H4I1"	0	22185	0	2482	0
"A4H4I2"	0	21376	0	1672	0
"A4H4I3"	0	26745	0	7051	0
"A4H4I4"	0	21267	0	1563	0
"A4H4I5"	0	26761	0	7067	0
"A4H4I6"	0	22750	0	3047	0
"A4H4I7"	0	25296	0	5598	0
"A4H4I8"	0	26437	0	6741	0
"A4H4I9"	0	21017	0	1313	0
"A4H4J0"	0	20736	0	1032	0
"A4H4J1"	0	24155	0	4454	0
"A4H4J2"	0	2140	0	636	0
"A4H4J3"	0	25131	0	5433	0
"A4H4J4"	0	23436	0	3734	0
"A4H4J5"	0	21761	0	2058	0
"A4H4J6"	0	22435	0	2732	0
"A4H4J7"	0	24694	0	4995	0
"A4H4J8"	0	21078	0	1374	0
"A4H4J9"	0	2072	0	573	0
"A4H4K0"	0	23849	0	4148	0
"A4H4K1"	0	26450	0	6754	0
"A4H4K2"	0	1982	0	485	0
"A4H4K3"	0	23345	0	3643	0
"A4H4K4"	0	25512	0	5815	0
"A4H4K5"	0	1614	1	127	0
"A4H4K6"	0	21081	0	1377	0
"A4H4K7"	0	1614	1	127	0
"A4H4K8"	0	1614	1	127	0
"A4H4K9"	0	26120	0	6423	0
"A4H4L0"	0	23649	0	3947	0
"A4H4L1"	0	21254	0	1550	0
"A4H4L2"	0	25016	0	5318	0
"A4H4L3"	0	24550	0	4851	0
"A4H4L4"	0	26473	0	6777	0
"A4H4L5"	0	2093	0	592	0
"A4H4L6"	0	20854	0	1150	0
"A4H4L7"	0	21152	0	1448	0
"A4H4L8"	0	25933	0	6236	0
"A4H4L9"	0	25206	0	5508	0
"A4H4M0"	0	20413	0	708	0
"A4H4M1"	0	26101	0	6404	0
"A4H4M2"	0	21226	0	1522	0
"A4H4M3"	0	1635	1	147	0
"A4H4M4"	0	1635	1	147	0
"A4H4M5"	0	25640	0	5943	0
"A4H4M6"	0	23896	0	4195	0
"A4H4M7"	0	25264	0	5566	0
"A4H4M8"	0	21893	0	2190	0
"A4H4M9"	0	26223	0	6526	0
"A4H4N0"	0	25346	0	5648	0
"A4H4N1"	0	20984	0	1280	0
"A4H4N2"	0	27198	0	7505	0
"A4H4N3"	0	24279	0	4578	0
"A4H4N4"	0	27164	0	7471	0
"A4H4N5"	0	20392	0	687	0
"A4H4N6"	0	22065	0	2362	0
"A4H4N7"	0	22036	0	2333	0
"A4H4N8"	0	23949	0	4248	0
"A4H4N9"	0	24280	0	4579	0
"A4H4P0"	0	21831	0	2128	0
"A4H4P1"	0	24074	0	4373	0
"A4H4P2"	0	25558	0	5861	0
"A4H4P3"	0	24732	0	5033	0
"A4H4P4"	0	20759	0	1055	0
"A4H4P5"	0	25846	0	6149	0
"A4H4P6"	0	20487	0	783	0
"A4H4P7"	0	21646	0	1943	0
"A4H4P8"	0	1889	0	394	0
"A4H4P9"	0	26032	0	6335	0
"A4H4Q0"	0	1806	0	313	0
"A4H4Q1"	0	21783	0	2080	0
"A4H4Q2"	0	1806	0	313	0
"A4H4Q3"	0	24802	0	5104	0
"A4H4Q4"	0	22634	0	2931	0
"A4H4Q5"	0	24637	0	4938	0
"A4H4Q6"	0	21020	0	1316	0
"A4H4Q7"	0	26802	0	7108	0
"A4H4Q8"	0	24868	0	5170	0
"A4H4Q9"	0	20780	0	1076	0
"A4H4R0"	0	21325	0	1621	0
"A4H4R1"	0	21832	0	2129	0
"A4H4R2"	0	24661	0	4962	0
"A4H4R3"	0	23819	0	4117	0
"A4H4R4"	0	23899	0	4198	0
"A4H4R5"	0	21684	0	1981	0
"A4H4R6"	0	20805	0	1101	0
"A4H4R7"	0	25279	0	5581	0
"A4H4R8"	0	22631	0	2928	0
"A4H4R9"	0	22662	0	2959	0
"A4H4S0"	0	23563	0	3861	0
"A4H4S1"	0	21514	0	1811	0
"A4H4S2"	0	26263	0	6566	0
"A4H4S3"	0	21092	0	1388	0
"A4H4S4"	0	26669	0	6974	0
"A4H4S5"	0	24972	0	5274	0
"A4H4S6"	0	26290	0	6593	0
"A4H4S7"	0	23323	0	3621	0
"A4H4S8"	0	24956	0	5258	0
"A4H4S9"	0	26021	0	6324	0
"A4H4T0"	0	23162	0	3460	0
"A4H4T1"	0	24385	0	4685	0
"A4H4T2"	0	21547	0	1844	0
"A4H4T3"	0	22764	0	3061	0
"A4H4T4"	0	26470	0	6774	0
"A4H4T5"	0	24551	0	4852	0
"A4H4T6"	0	25627	0	5930	0
"A4H4T7"	0	25785	0	6088	0
"A4H4T8"	0	26757	0	7063	0
"A4H4T9"	0	25282	0	5584	0
"A4H4U0"	0	27138	0	7445	0
"A4H4U1"	0	22292	0	2589	0
"A4H4U2"	0	27088	0	7394	0
"A4H4U3"	0	27062	0	7368	0
"A4H4U4"	0	24152	0	4451	0
"A4H4U5"	0	26841	0	7147	0
"A4H4U6"	0	24082	0	4381	0
"A4H4U7"	0	22159	0	2456	0
"A4H4U8"	0	24926	0	5228	0
"A4H4U9"	0	2112	0	609	0
"A4H4V0"	0	23266	0	3564	0
"A4H4V1"	0	26194	0	6497	0
"A4H4V2"	0	25679	0	5982	0
"A4H4V3"	0	26049	0	6352	0
"A4H4V4"	0	27295	0	7603	0
"A4H4V5"	0	24549	0	4850	0
"A4H4V6"	0	25889	0	6192	0
"A4H4V7"	0	20407	0	702	0
"A4H4V9"	0	21252	0	1548	0
"A4H4W0"	0	23387	0	3685	0
"A4H4W1"	0	27223	0	7530	0
"A4H4W2"	0	20990	0	1286	0
"A4H4W3"	0	23545	0	3843	0
"A4H4W4"	0	23664	0	3962	0
"A4H4W5"	0	20410	0	705	0
"A4H4W6"	0	20462	0	757	0
"A4H4W7"	0	1488	0	3	0
"A4H4W8"	0	1761	0	269	0
"A4H4W9"	0	21322	0	1618	0
"A4H4X0"	0	21227	0	1523	0
"A4H4X1"	0	24191	0	4490	0
"A4H4X2"	0	22083	0	2380	0
"A4H4X3"	0	24636	0	4937	0
"A4H4X4"	0	21413	0	1709	0
"A4H4X5"	0	23311	0	3609	0
"A4H4X6"	0	27014	0	7320	0
"A4H4X7"	0	24994	0	5296	0
"A4H4X8"	0	23556	0	3854	0
"A4H4X9"	0	23298	0	3596	0
"A4H4Y0"	0	1618	0	130	0
"A4H4Y1"	0	26846	0	7152	0
"A4H4Y2"	0	22050	0	2347	0
"A4H4Y3"	0	22780	0	3077	0
"A4H4Y4"	0	22982	0	3279	0
"A4H4Y5"	0	20444	0	739	0
"A4H4Y6"	0	23820	0	4118	0
"A4H4Y7"	0	22490	0	2787	0
"A4H4Y8"	0	22768	0	3065	0
"A4H4Y9"	0	23404	0	3702	0
"A4H4Z0"	0	21650	0	1947	0
"A4H4Z1"	0	1702	0	213	0
"A4H4Z2"	0	22738	0	3035	0
"A4H4Z3"	0	20740	0	1036	0
"A4H4Z4"	0	1518	0	33	0
"A4H4Z5"	0	1518	0	33	0
"A4H4Z6"	0	1657	0	169	0
"A4H4Z7"	0	22309	0	2606	0
"A4H4Z8"	0	25256	0	5558	0
"A4H4Z9"	0	25542	0	5845	0
"A4H500"	0	2147	1	643	0
"A4H502"	0	24126	0	4425	0
"A4H503"	0	23365	0	3663	0
"A4H504"	0	23869	0	4168	0
"A4H505"	0	26377	0	6680	0
"A4H506"	0	1649	0	161	0
"A4H507"	0	25601	0	5904	0
"A4H508"	0	24779	0	5080	0
"A4H509"	0	26901	0	7207	0
"A4H510"	0	21246	0	1542	0
"A4H511"	0	22192	0	2489	0
