"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"TcCLB.420495.19"	0	1607	0	76	0
"TcCLB.420533.9"	0	1889	0	249	0
"TcCLB.420719.9"	0	1512	0	18	0
"TcCLB.420989.10"	0	2637	0	705	0
"TcCLB.421173.14"	0	2416	1	484	1
"TcCLB.421173.4"	0	2416	1	484	1
"TcCLB.421231.10"	0	53581	0	7220	0
"TcCLB.421321.9"	0	2404	0	472	0
"TcCLB.421619.10"	0	2996	0	1063	0
"TcCLB.421959.10"	0	5334	0	3398	0
"TcCLB.422031.10"	0	8229	0	6293	0
"TcCLB.422041.9"	0	7482	0	5547	0
"TcCLB.422207.10"	0	2475	0	543	0
"TcCLB.422207.21"	0	55172	0	8812	0
"TcCLB.422319.10"	0	2416	1	484	1
"TcCLB.422507.10"	0	2553	0	621	0
"TcCLB.422843.10"	0	54422	0	8061	0
"TcCLB.422921.10"	0	4323	0	2386	0
"TcCLB.422921.20"	0	2018	0	341	0
"TcCLB.422955.10"	0	53558	0	7197	0
"TcCLB.423205.10"	0	2416	1	484	1
"TcCLB.423707.10"	0	2416	1	484	1
"TcCLB.424123.10"	0	6831	0	4895	0
"TcCLB.424123.20"	0	6830	0	4894	0
"TcCLB.424123.30"	0	6829	0	4893	0
"TcCLB.424123.40"	0	6828	0	4892	0
"TcCLB.424195.5"	0	55037	0	8677	0
"TcCLB.424195.9"	0	7539	0	5604	0
"TcCLB.424383.9"	0	2416	1	484	1
"TcCLB.424771.10"	0	2549	0	617	0
"TcCLB.424795.10"	0	6539	0	4604	0
"TcCLB.424889.10"	0	2475	0	543	0
"TcCLB.424937.10"	0	6659	0	4723	0
"TcCLB.424937.20"	0	53900	0	7539	0
"TcCLB.425311.9"	0	3438	0	1500	0
"TcCLB.425435.10"	0	2416	1	484	1
"TcCLB.425785.18"	0	1629	0	91	0
"TcCLB.425785.9"	0	6827	0	4891	0
"TcCLB.425839.10"	0	5558	0	3623	0
"TcCLB.425851.9"	0	4201	0	2263	0
"TcCLB.425855.9"	0	7831	0	5896	0
"TcCLB.425969.5"	0	5999	0	4064	0
"TcCLB.425969.9"	0	1593	0	68	0
"TcCLB.426397.9"	0	2472	0	540	0
"TcCLB.426435.9"	0	4335	0	2398	0
"TcCLB.426799.19"	0	5961	0	4026	0
"TcCLB.426799.9"	0	5960	0	4025	0
"TcCLB.426897.10"	0	6109	0	4174	0
"TcCLB.426897.4"	0	6110	0	4175	0
"TcCLB.427091.10"	0	8229	0	6293	0
"TcCLB.427247.10"	0	2631	0	699	0
"TcCLB.427247.4"	0	2630	0	698	0
"TcCLB.427303.10"	0	5002	0	3066	0
"TcCLB.427355.10"	0	6997	0	5062	0
"TcCLB.427743.9"	0	7114	0	5180	0
"TcCLB.427789.10"	0	6209	0	4274	0
"TcCLB.427789.20"	0	6210	0	4275	0
"TcCLB.427789.30"	0	6211	0	4276	0
"TcCLB.427789.39"	0	6212	0	4277	0
"TcCLB.428403.10"	0	53278	0	6917	0
"TcCLB.428403.5"	0	53277	0	6916	0
"TcCLB.428999.10"	0	5284	0	3348	0
"TcCLB.428999.20"	0	5283	0	3347	0
"TcCLB.428999.30"	0	5282	0	3346	0
"TcCLB.429185.20"	0	2416	1	484	1
"TcCLB.429185.31"	0	2416	1	484	1
"TcCLB.429229.10"	0	4015	0	2076	0
"TcCLB.429257.10"	0	4185	0	2247	0
"TcCLB.429257.20"	0	4186	0	2248	0
"TcCLB.430061.9"	0	7838	0	5903	0
"TcCLB.430281.10"	0	54552	0	8191	0
"TcCLB.430281.20"	0	4735	0	2799	0
"TcCLB.430539.10"	0	5294	0	3358	0
"TcCLB.430539.20"	0	5293	0	3357	0
"TcCLB.430603.10"	0	8475	0	6537	0
"TcCLB.430603.20"	0	2960	1	1027	1
"TcCLB.430605.10"	0	8235	0	6299	0
"TcCLB.430605.20"	0	8234	0	6298	0
"TcCLB.430605.29"	0	1758	0	164	0
"TcCLB.430605.40"	0	8233	0	6297	0
"TcCLB.430727.9"	0	54378	0	8017	0
"TcCLB.430737.10"	0	2651	0	719	0
"TcCLB.430737.20"	0	2652	0	720	0
"TcCLB.430895.10"	0	6540	0	4605	0
"TcCLB.430895.16"	0	54762	0	8401	0
"TcCLB.430895.4"	0	6541	0	4606	0
"TcCLB.431357.10"	0	5219	0	3283	0
"TcCLB.431357.20"	0	2475	0	543	0
"TcCLB.431849.10"	0	8213	0	6277	0
"TcCLB.431849.20"	0	8214	0	6278	0
"TcCLB.431889.10"	0	5628	0	3693	0
"TcCLB.432027.9"	0	2852	0	919	0
"TcCLB.432067.10"	0	5577	0	3642	0
"TcCLB.432067.20"	0	5578	0	3643	0
"TcCLB.432621.9"	0	2417	0	485	0
"TcCLB.432629.10"	0	53080	0	6719	0
"TcCLB.432629.30"	0	53081	0	6720	0
"TcCLB.432677.10"	0	1585	1	62	0
"TcCLB.432677.20"	0	1585	1	62	0
"TcCLB.432787.10"	0	6129	0	4194	0
"TcCLB.432867.10"	0	53507	0	7146	0
"TcCLB.432867.20"	0	5281	0	3345	0
"TcCLB.432997.10"	0	2416	1	484	1
"TcCLB.433033.10"	0	3371	0	1434	0
"TcCLB.433237.10"	0	2416	1	484	1
"TcCLB.433237.20"	0	8485	0	6547	0
"TcCLB.433273.10"	0	54576	0	8215	0
"TcCLB.433559.10"	0	2416	1	484	1
"TcCLB.433673.10"	0	2416	1	484	1
"TcCLB.433717.10"	0	2417	0	485	0
"TcCLB.434259.10"	0	6453	0	4518	0
"TcCLB.434259.19"	0	6454	0	4519	0
"TcCLB.434931.10"	0	1880	0	242	0
"TcCLB.434931.20"	0	4262	0	2325	0
"TcCLB.434945.10"	0	8268	0	6332	0
"TcCLB.434945.4"	0	8269	0	6333	0
"TcCLB.435519.10"	0	5121	0	3185	0
"TcCLB.435519.19"	0	5122	0	3186	0
"TcCLB.435601.10"	0	2416	1	484	1
"TcCLB.435665.10"	0	2416	1	484	1
"TcCLB.436083.9"	0	5784	0	3849	0
"TcCLB.436497.10"	0	54734	0	8373	0
"TcCLB.436521.9"	0	5286	0	3350	0
"TcCLB.436535.10"	0	4176	0	2238	0
"TcCLB.436535.19"	0	4177	0	2239	0
"TcCLB.436761.10"	0	6927	0	4991	0
"TcCLB.436761.20"	0	6928	0	4992	0
"TcCLB.437121.9"	0	6424	0	4489	0
"TcCLB.437349.10"	0	3847	0	1908	0
"TcCLB.437545.10"	0	7830	0	5895	0
"TcCLB.437575.18"	0	7559	0	5624	0
"TcCLB.437575.9"	0	7558	0	5623	0
"TcCLB.437805.9"	0	2416	1	484	1
"TcCLB.437999.9"	0	8252	0	6316	0
"TcCLB.438059.10"	0	1571	0	55	0
"TcCLB.438147.18"	0	6267	0	4332	0
"TcCLB.438147.9"	0	6266	0	4331	0
"TcCLB.438897.10"	0	6454	0	4519	0
"TcCLB.438923.10"	0	8083	0	6148	0
"TcCLB.439125.10"	0	3094	0	1161	0
"TcCLB.439245.10"	0	2960	1	1027	1
"TcCLB.439301.9"	0	2750	0	817	0
"TcCLB.439307.19"	0	8020	0	6085	0
"TcCLB.439307.9"	0	8020	0	6085	0
"TcCLB.439653.10"	0	6998	0	5063	0
"TcCLB.439803.9"	0	2416	1	484	1
"TcCLB.439991.10"	0	2416	1	484	1
"TcCLB.440099.10"	0	4331	0	2394	0
"TcCLB.440099.19"	0	4330	0	2393	0
"TcCLB.440099.28"	0	4329	0	2392	0
"TcCLB.440101.10"	0	4335	0	2398	0
"TcCLB.440101.20"	0	4334	0	2397	0
"TcCLB.440363.10"	0	3049	0	1116	0
"TcCLB.440363.19"	0	3048	0	1115	0
"TcCLB.441061.9"	0	54433	0	8072	0
"TcCLB.441241.10"	0	54682	0	8321	0
"TcCLB.441401.10"	0	4212	0	2274	0
"TcCLB.441729.9"	0	3912	0	1972	0
"TcCLB.441923.10"	0	5259	0	3323	0
"TcCLB.441967.9"	0	2750	0	817	0
"TcCLB.442287.10"	0	53820	0	7459	0
"TcCLB.442297.10"	0	6775	0	4839	0
"TcCLB.442383.19"	0	3192	0	1257	0
"TcCLB.442383.9"	0	1492	0	5	0
"TcCLB.442427.10"	0	2416	1	484	1
"TcCLB.442495.10"	0	6357	0	4422	0
"TcCLB.442495.19"	0	6358	0	4423	0
"TcCLB.442629.9"	0	8389	0	6453	0
"TcCLB.442801.10"	0	2960	1	1027	1
"TcCLB.442801.5"	0	4236	0	2298	0
"TcCLB.443035.10"	0	2417	0	485	0
"TcCLB.443397.9"	0	7069	0	5135	0
"TcCLB.443683.9"	0	4268	0	2331	0
"TcCLB.443971.10"	0	8046	0	6111	0
"TcCLB.444331.10"	0	3100	1	1167	1
"TcCLB.444777.10"	0	7107	0	5173	0
"TcCLB.444777.20"	0	7106	0	5172	0
"TcCLB.444777.29"	0	54050	0	7689	0
"TcCLB.445011.10"	0	3665	0	1726	0
"TcCLB.445011.19"	0	3666	0	1727	0
"TcCLB.445281.9"	0	7051	0	5117	0
"TcCLB.445553.10"	0	2720	0	787	0
"TcCLB.445635.10"	0	3582	0	1644	0
"TcCLB.445777.10"	0	2549	0	617	0
"TcCLB.445783.10"	0	3100	1	1167	1
"TcCLB.445849.10"	0	6216	0	4281	0
"TcCLB.445869.10"	0	4768	0	2832	0
"TcCLB.446067.9"	0	3186	0	1252	0
"TcCLB.447255.10"	0	5870	0	3935	0
"TcCLB.447255.20"	0	5869	0	3934	0
"TcCLB.447255.29"	0	5868	0	3933	0
"TcCLB.447255.4"	0	5871	0	3936	0
"TcCLB.447483.10"	0	4016	0	2077	0
"TcCLB.447483.4"	0	4017	0	2078	0
"TcCLB.447705.19"	0	4260	0	2323	0
"TcCLB.447705.9"	0	4261	0	2324	0
"TcCLB.447801.10"	0	2559	0	627	0
"TcCLB.447847.10"	0	55166	0	8806	0
"TcCLB.447847.19"	0	55167	0	8807	0
"TcCLB.447925.10"	0	4621	0	2685	0
"TcCLB.448197.10"	0	3100	1	1167	1
"TcCLB.448329.10"	0	2416	1	484	1
"TcCLB.448387.9"	0	2407	0	475	0
"TcCLB.448567.9"	0	2003	0	327	0
"TcCLB.449247.10"	0	3570	0	1632	0
"TcCLB.449247.20"	0	3571	0	1633	0
"TcCLB.449247.4"	0	1961	0	295	0
"TcCLB.449759.9"	0	6928	0	4992	0
"TcCLB.450019.9"	0	2417	0	485	0
"TcCLB.450061.10"	0	4233	0	2295	0
"TcCLB.450155.9"	0	4359	0	2422	0
"TcCLB.450161.10"	0	5118	0	3182	0
"TcCLB.450489.10"	0	2948	0	1015	0
"TcCLB.451263.9"	0	4369	0	2432	0
"TcCLB.452039.9"	0	8327	0	6391	0
"TcCLB.452283.10"	0	7192	0	5258	0
"TcCLB.452283.4"	0	7193	0	5259	0
"TcCLB.452699.10"	0	2549	0	617	0
"TcCLB.452699.30"	0	2417	0	485	0
"TcCLB.452699.5"	0	2416	1	484	1
"TcCLB.452895.10"	0	5147	0	3211	0
"TcCLB.453445.10"	0	8283	0	6347	0
"TcCLB.453445.20"	0	2016	0	339	0
"TcCLB.453917.9"	0	7640	0	5705	0
"TcCLB.453995.10"	0	2549	0	617	0
"TcCLB.454787.10"	0	3107	0	1173	0
"TcCLB.454787.20"	0	55160	0	8800	0
"TcCLB.455171.9"	0	2416	1	484	1
"TcCLB.455721.9"	0	8471	0	6535	0
"TcCLB.456021.10"	0	6304	0	4369	0
"TcCLB.456097.10"	0	54595	0	8234	0
"TcCLB.456097.30"	0	5095	0	3159	0
"TcCLB.456139.10"	0	5916	0	3981	0
"TcCLB.456627.10"	0	2416	1	484	1
"TcCLB.457109.9"	0	2417	0	485	0
"TcCLB.457251.10"	0	7830	0	5895	0
"TcCLB.457251.19"	0	7829	0	5894	0
"TcCLB.457339.10"	0	6263	0	4328	0
"TcCLB.457339.19"	0	6262	0	4327	0
"TcCLB.457547.9"	0	2417	0	485	0
"TcCLB.457979.10"	0	3100	1	1167	1
"TcCLB.457979.5"	0	53997	0	7636	0
"TcCLB.458015.10"	0	3189	0	1255	0
"TcCLB.458015.4"	0	3190	0	1256	0
"TcCLB.458153.10"	0	5721	0	3786	0
"TcCLB.458241.10"	0	8284	0	6348	0
"TcCLB.458759.10"	0	6268	0	4333	0
"TcCLB.458759.14"	0	6269	0	4334	0
"TcCLB.458759.20"	0	6270	0	4335	0
"TcCLB.459061.10"	0	2416	1	484	1
"TcCLB.459199.10"	0	53090	0	6729	0
"TcCLB.459389.10"	0	8225	0	6289	0
"TcCLB.459793.10"	0	2960	1	1027	1
"TcCLB.459793.20"	0	2961	0	1028	0
"TcCLB.460061.10"	0	55070	0	8710	0
"TcCLB.460061.20"	0	2416	1	484	1
"TcCLB.460111.10"	0	53238	0	6877	0
"TcCLB.460125.10"	0	7190	0	5256	0
"TcCLB.460127.20"	0	7191	0	5257	0
"TcCLB.460127.30"	0	7192	0	5258	0
"TcCLB.460197.10"	0	8136	0	6201	0
"TcCLB.460747.20"	0	5279	0	3343	0
"TcCLB.460747.30"	0	5278	0	3342	0
"TcCLB.460747.9"	0	5280	0	3344	0
"TcCLB.460757.10"	0	5283	0	3347	0
"TcCLB.460757.20"	0	5284	0	3348	0
"TcCLB.461165.10"	0	6977	0	5042	0
"TcCLB.461165.16"	0	175	0	2302	0
"TcCLB.461165.4"	0	6978	0	5043	0
"TcCLB.461515.10"	0	54449	0	8088	0
"TcCLB.461879.10"	0	2549	0	617	0
"TcCLB.461927.9"	0	8261	0	6325	0
"TcCLB.462545.9"	0	2417	0	485	0
"TcCLB.462617.10"	0	1495	0	7	0
"TcCLB.462761.10"	0	5012	0	3076	0
"TcCLB.462761.16"	0	5011	0	3075	0
"TcCLB.462761.4"	0	5013	0	3077	0
"TcCLB.463155.10"	0	2549	0	617	0
"TcCLB.463155.20"	0	2549	0	617	0
"TcCLB.463155.40"	0	2553	0	621	0
"TcCLB.463269.10"	0	2053	0	369	0
"TcCLB.463297.10"	0	2403	0	471	0
"TcCLB.463359.9"	0	5405	0	3469	0
"TcCLB.463451.10"	0	1580	0	59	0
"TcCLB.463451.4"	0	6871	0	4935	0
"TcCLB.463673.9"	0	5084	0	3148	0
"TcCLB.463955.10"	0	2960	1	1027	1
"TcCLB.463955.20"	0	53263	0	6902	0
"TcCLB.464415.10"	0	2416	1	484	1
"TcCLB.464807.10"	0	1637	0	98	0
"TcCLB.464807.20"	0	7690	0	5755	0
"TcCLB.464879.9"	0	2129	0	428	0
"TcCLB.466007.9"	0	2417	0	485	0
"TcCLB.466529.9"	0	6800	0	4864	0
"TcCLB.466593.10"	0	2778	0	845	0
"TcCLB.466593.19"	0	2777	0	844	0
"TcCLB.466823.10"	0	3898	0	1958	0
"TcCLB.466823.20"	0	54427	0	8066	0
"TcCLB.466879.10"	0	54593	0	8232	0
"TcCLB.466965.10"	0	54421	0	8060	0
"TcCLB.467287.10"	0	3069	0	1136	0
"TcCLB.467287.20"	0	3070	0	1137	0
"TcCLB.467287.30"	0	1639	0	100	0
"TcCLB.467465.10"	0	2728	0	795	0
"TcCLB.467795.19"	0	53825	0	7464	0
"TcCLB.467795.9"	0	53824	0	7463	0
"TcCLB.468005.9"	0	2539	0	607	0
"TcCLB.468217.14"	1	3100	1	1167	1
"TcCLB.468217.30"	0	2416	1	484	1
"TcCLB.468405.9"	0	2417	0	485	0
"TcCLB.468803.10"	0	2416	1	484	1
"TcCLB.468941.9"	0	6516	0	4581	0
"TcCLB.469113.10"	0	2416	1	484	1
"TcCLB.469435.10"	0	5802	0	3867	0
"TcCLB.469435.4"	0	1552	0	44	0
"TcCLB.469735.9"	0	6811	0	4875	0
"TcCLB.469785.10"	0	5471	0	3535	0
"TcCLB.469785.20"	0	5472	0	3536	0
"TcCLB.469785.30"	0	5473	0	3537	0
"TcCLB.469785.40"	0	5474	0	3538	0
"TcCLB.469785.5"	0	5470	0	3534	0
"TcCLB.470169.9"	0	8071	0	6136	0
"TcCLB.470521.10"	0	8222	0	6286	0
"TcCLB.470687.9"	0	4303	0	2366	0
"TcCLB.471901.10"	0	54145	0	7784	0
"TcCLB.471901.20"	0	54146	0	7785	0
"TcCLB.471901.5"	0	7558	0	5623	0
"TcCLB.472253.10"	0	7730	0	5795	0
"TcCLB.472777.20"	0	4884	0	2948	0
"TcCLB.472777.30"	0	4885	0	2949	0
"TcCLB.472777.9"	0	4883	0	2947	0
"TcCLB.472833.10"	0	7113	0	5179	0
"TcCLB.473111.10"	0	4013	0	2074	0
"TcCLB.473619.9"	0	2417	0	485	0
"TcCLB.473633.9"	0	2417	0	485	0
"TcCLB.473703.10"	0	53162	0	6801	0
"TcCLB.473709.10"	0	2416	1	484	1
"TcCLB.473755.9"	0	2790	0	857	0
"TcCLB.474339.9"	0	8389	0	6453	0
"TcCLB.474341.9"	0	1881	0	243	0
"TcCLB.474887.9"	0	8388	0	6452	0
"TcCLB.474937.9"	0	5176	0	3240	0
"TcCLB.475705.9"	0	4201	0	2263	0
"TcCLB.476421.9"	0	3715	0	1776	0
"TcCLB.476733.10"	0	4701	0	2765	0
"TcCLB.476733.20"	0	4702	0	2766	0
"TcCLB.476733.29"	0	4703	0	2767	0
"TcCLB.477079.10"	0	4855	0	2919	0
"TcCLB.477471.10"	0	2416	1	484	1
"TcCLB.477935.9"	0	54208	0	7847	0
"TcCLB.477983.10"	0	5263	0	3327	0
"TcCLB.478071.10"	0	2416	1	484	1
"TcCLB.478283.10"	0	2731	0	798	0
"TcCLB.478671.9"	0	4763	0	2827	0
"TcCLB.478711.10"	0	2416	1	484	1
"TcCLB.479253.9"	0	6541	0	4606	0
"TcCLB.479379.9"	0	1881	0	243	0
"TcCLB.479517.30"	0	3314	0	1378	0
"TcCLB.479517.40"	0	5946	0	4011	0
"TcCLB.479517.50"	0	3516	0	1578	0
"TcCLB.479721.10"	0	2559	0	627	0
"TcCLB.479847.11"	0	2416	1	484	1
"TcCLB.479847.20"	0	2549	0	617	0
"TcCLB.479883.10"	0	4495	0	2558	0
"TcCLB.479961.20"	0	3917	0	1978	0
"TcCLB.480653.10"	0	4074	0	2135	0
"TcCLB.480785.10"	0	6747	0	4811	0
"TcCLB.480975.10"	0	2648	0	716	0
"TcCLB.480997.10"	0	6401	0	4466	0
"TcCLB.481435.9"	0	6879	0	4943	0
"TcCLB.481729.10"	0	5835	0	3900	0
"TcCLB.481729.20"	0	5834	0	3899	0
"TcCLB.482097.10"	0	7843	0	5908	0
"TcCLB.482097.20"	0	55079	0	8719	0
"TcCLB.482319.10"	0	54194	0	7833	0
"TcCLB.482319.19"	0	54195	0	7834	0
"TcCLB.482369.10"	0	8236	0	6300	0
"TcCLB.482369.20"	0	8237	0	6301	0
"TcCLB.482369.29"	0	8238	0	6302	0
"TcCLB.482471.10"	0	1877	0	240	0
"TcCLB.482471.19"	0	2038	0	359	0
"TcCLB.482971.9"	0	2417	0	485	0
"TcCLB.483183.10"	0	2416	1	484	1
"TcCLB.483581.9"	0	2417	0	485	0
"TcCLB.483623.10"	0	7193	0	5259	0
"TcCLB.483813.10"	0	2416	1	484	1
"TcCLB.484299.10"	0	6772	0	4836	0
"TcCLB.484299.4"	0	6771	0	4835	0
"TcCLB.484311.10"	0	7052	0	5118	0
"TcCLB.484949.9"	0	6507	0	4572	0
"TcCLB.485335.10"	0	8467	0	6531	0
"TcCLB.485683.10"	0	5562	0	3627	0
"TcCLB.485683.5"	0	5563	0	3628	0
"TcCLB.485845.9"	0	2417	0	485	0
"TcCLB.485889.10"	0	4216	0	2278	0
"TcCLB.485889.16"	0	4217	0	2279	0
"TcCLB.485889.4"	0	4215	0	2277	0
"TcCLB.486465.9"	0	4073	0	2134	0
"TcCLB.486901.10"	0	3673	0	1734	0
"TcCLB.487507.10"	0	8228	0	6292	0
