"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"YP_169207.1"	0	19286	0	397	0
"YP_169208.1"	0	19296	0	407	0
"YP_169209.1"	0	19307	0	418	0
"YP_169210.1"	0	19318	0	429	0
"YP_169211.1"	0	19328	0	439	0
"YP_169212.1"	0	19337	0	448	0
"YP_169213.1"	0	19347	0	458	0
"YP_169214.1"	0	19357	0	468	0
"YP_169215.1"	0	19368	0	479	0
"YP_169216.1"	0	19379	0	490	0
"YP_169217.1"	0	19389	0	500	0
"YP_169218.1"	0	19400	0	511	0
"YP_169219.1"	0	19411	0	522	0
"YP_169220.1"	0	19416	0	527	0
"YP_169221.1"	0	19417	0	528	0
"YP_169222.1"	0	19426	0	537	0
"YP_169223.1"	0	19436	0	547	0
"YP_169224.1"	0	19446	0	557	0
"YP_169225.1"	0	19457	0	568	0
"YP_169226.1"	0	19466	0	577	0
"YP_169227.1"	0	19477	0	588	0
"YP_169228.1"	0	19485	0	596	0
"YP_169229.1"	0	19486	0	597	0
"YP_169230.1"	0	19487	0	598	0
"YP_169231.1"	0	19488	0	599	0
"YP_169232.1"	0	19489	0	600	0
"YP_169233.1"	0	19490	0	601	0
"YP_169234.1"	0	19491	0	602	0
"YP_169235.1"	0	19492	0	603	0
"YP_169236.1"	0	88	0	5	0
"YP_169237.1"	0	19493	0	604	0
"YP_169238.1"	0	19494	0	605	0
"YP_169239.1"	0	19495	0	606	0
"YP_169240.1"	0	19496	0	607	0
"YP_169241.1"	0	19497	0	608	0
"YP_169242.1"	0	19499	0	610	0
"YP_169243.1"	0	19500	0	611	0
"YP_169244.1"	0	19501	0	612	0
"YP_169245.1"	0	19502	0	613	0
"YP_169246.1"	0	19503	0	614	0
"YP_169247.1"	0	19504	0	615	0
"YP_169248.1"	0	19505	0	616	0
"YP_169249.1"	0	19506	0	617	0
"YP_169250.1"	0	19507	0	618	0
"YP_169251.1"	0	19508	0	619	0
"YP_169252.1"	0	19510	0	621	0
"YP_169253.1"	0	19511	0	622	0
"YP_169254.1"	0	19512	0	623	0
"YP_169255.1"	1	19513	1	624	1
"YP_169256.1"	0	19514	0	625	0
"YP_169257.1"	0	19515	0	626	0
"YP_169258.1"	0	19516	0	627	0
"YP_169259.1"	0	19517	0	628	0
"YP_169262.1"	0	91	0	8	0
"YP_169263.1"	0	19518	0	629	0
"YP_169264.1"	0	19520	0	631	0
"YP_169265.1"	0	19521	0	632	0
"YP_169266.1"	0	19522	0	633	0
"YP_169267.1"	0	19523	0	634	0
"YP_169268.1"	0	19524	0	635	0
"YP_169269.1"	0	19525	0	636	0
"YP_169270.1"	0	19526	0	637	0
"YP_169271.1"	0	19527	0	638	0
"YP_169272.1"	0	19528	0	639	0
"YP_169273.1"	0	88	0	5	0
"YP_169274.1"	0	19531	0	642	0
"YP_169275.1"	0	19532	0	643	0
"YP_169276.1"	0	19533	0	644	0
"YP_169277.1"	0	19534	0	645	0
"YP_169278.1"	0	19535	0	646	0
"YP_169279.1"	0	88	0	5	0
"YP_169280.1"	0	19536	0	647	0
"YP_169281.1"	0	19537	0	648	0
"YP_169282.1"	0	19538	0	649	0
"YP_169283.1"	0	19539	0	650	0
"YP_169284.1"	0	19541	0	652	0
"YP_169285.1"	0	19542	0	653	0
"YP_169286.1"	0	19543	0	654	0
"YP_169287.2"	0	19544	0	655	0
"YP_169288.1"	0	19545	0	656	0
"YP_169289.1"	0	19546	0	657	0
"YP_169290.1"	0	19547	0	658	0
"YP_169291.1"	0	19548	0	659	0
"YP_169292.1"	0	19549	0	660	0
"YP_169293.1"	0	19550	0	661	0
"YP_169294.1"	0	19552	0	663	0
"YP_169295.1"	0	19553	0	664	0
"YP_169296.1"	0	19554	0	665	0
"YP_169297.1"	0	19555	0	666	0
"YP_169298.1"	0	19556	0	667	0
"YP_169299.1"	0	88	0	5	0
"YP_169300.1"	0	19557	0	668	0
"YP_169301.1"	0	19558	0	669	0
"YP_169302.1"	0	19559	0	670	0
"YP_169303.1"	0	19560	0	671	0
"YP_169304.1"	0	19562	0	673	0
"YP_169305.1"	0	88	0	5	0
"YP_169308.1"	0	19563	0	674	0
"YP_169309.1"	0	19564	0	675	0
"YP_169310.1"	0	19565	0	676	0
"YP_169311.1"	0	19566	0	677	0
"YP_169312.1"	0	19567	0	678	0
"YP_169313.1"	0	19568	0	679	0
"YP_169314.1"	0	19569	0	680	0
"YP_169316.1"	0	19570	0	681	0
"YP_169317.1"	0	19572	0	683	0
"YP_169318.1"	0	19573	0	684	0
"YP_169319.1"	0	19574	0	685	0
"YP_169320.1"	0	19575	0	686	0
"YP_169321.1"	0	19576	0	687	0
"YP_169322.1"	0	19577	0	688	0
"YP_169323.1"	0	19578	0	689	0
"YP_169324.1"	0	19579	0	690	0
"YP_169325.1"	0	88	0	5	0
"YP_169327.1"	0	19580	0	691	0
"YP_169328.1"	0	19582	0	693	0
"YP_169329.1"	0	19583	0	694	0
"YP_169330.1"	1	19584	1	695	1
"YP_169331.1"	0	19585	0	696	0
"YP_169332.1"	0	19586	0	697	0
"YP_169333.1"	0	19587	0	698	0
"YP_169334.1"	0	19588	0	699	0
"YP_169335.1"	0	19589	0	700	0
"YP_169336.1"	0	19590	0	701	0
"YP_169337.1"	0	19591	0	702	0
"YP_169338.1"	0	19593	0	704	0
"YP_169339.1"	0	19594	0	705	0
"YP_169340.1"	0	19595	0	706	0
"YP_169341.1"	0	19596	0	707	0
"YP_169342.1"	0	19597	0	708	0
"YP_169343.1"	0	19598	0	709	0
"YP_169344.1"	0	19599	0	710	0
"YP_169345.1"	0	19600	0	711	0
"YP_169346.1"	0	19601	0	712	0
"YP_169347.1"	0	19602	0	713	0
"YP_169348.1"	0	19604	0	715	0
"YP_169349.1"	0	19605	0	716	0
"YP_169350.1"	0	19606	0	717	0
"YP_169351.1"	0	19607	0	718	0
"YP_169352.1"	0	19608	0	719	0
"YP_169353.1"	0	19609	0	720	0
"YP_169354.1"	0	19610	0	721	0
"YP_169355.1"	0	19611	0	722	0
"YP_169356.1"	0	19612	0	723	0
"YP_169357.1"	0	19613	0	724	0
"YP_169358.1"	0	91	0	8	0
"YP_169359.1"	0	19615	0	726	0
"YP_169360.1"	0	19616	0	727	0
"YP_169361.1"	0	19617	0	728	0
"YP_169362.1"	0	19618	0	729	0
"YP_169363.1"	0	19619	0	730	0
"YP_169364.1"	0	19620	0	731	0
"YP_169365.1"	0	19621	0	732	0
"YP_169366.1"	0	19622	0	733	0
"YP_169367.1"	0	19623	0	734	0
"YP_169368.1"	0	19625	0	736	0
"YP_169369.1"	0	19626	0	737	0
"YP_169370.1"	0	94	0	10	0
"YP_169371.1"	0	19627	0	738	0
"YP_169372.1"	0	19628	0	739	0
"YP_169373.1"	0	95	0	11	0
"YP_169374.1"	0	19629	0	740	0
"YP_169375.1"	0	19630	0	741	0
"YP_169376.1"	0	19631	0	742	0
"YP_169377.1"	0	19632	0	743	0
"YP_169378.1"	0	96	0	12	0
"YP_169379.1"	0	19634	0	745	0
"YP_169380.3"	0	19635	0	746	0
"YP_169381.1"	0	97	0	13	0
"YP_169382.1"	0	19636	0	747	0
"YP_169383.1"	0	19637	0	748	0
"YP_169384.1"	0	11	0	1	0
"YP_169385.1"	0	19638	0	749	0
"YP_169386.1"	0	19639	0	750	0
"YP_169387.1"	0	19640	0	751	0
"YP_169388.1"	0	19642	0	753	0
"YP_169389.1"	0	19643	0	754	0
"YP_169390.1"	0	19644	0	755	0
"YP_169391.1"	0	19645	0	756	0
"YP_169392.1"	0	19646	0	757	0
"YP_169393.1"	0	19647	0	758	0
"YP_169394.1"	0	19648	0	759	0
"YP_169395.1"	0	98	0	14	0
"YP_169396.1"	0	19649	0	760	0
"YP_169397.1"	0	19650	0	761	0
"YP_169398.1"	0	19652	0	763	0
"YP_169399.1"	0	19653	0	764	0
"YP_169400.1"	0	19654	0	765	0
"YP_169401.1"	0	88	0	5	0
"YP_169402.1"	0	99	0	15	0
"YP_169403.1"	0	88	0	5	0
"YP_169404.1"	0	19655	0	766	0
"YP_169405.1"	0	88	0	5	0
"YP_169406.1"	0	19656	0	767	0
"YP_169407.1"	0	19657	0	768	0
"YP_169408.1"	0	19659	0	770	0
"YP_169409.1"	0	19660	0	771	0
"YP_169410.1"	0	88	0	5	0
"YP_169411.1"	0	19661	0	772	0
"YP_169412.1"	0	19662	0	773	0
"YP_169413.1"	0	19663	0	774	0
"YP_169414.1"	0	19664	0	775	0
"YP_169415.1"	0	19665	0	776	0
"YP_169416.1"	0	19666	0	777	0
"YP_169417.1"	0	19667	0	778	0
"YP_169418.1"	0	19669	0	780	0
"YP_169419.1"	0	19670	0	781	0
"YP_169420.1"	0	100	0	16	0
"YP_169421.1"	0	19671	0	782	0
"YP_169422.1"	0	19672	0	783	0
"YP_169423.1"	0	88	0	5	0
"YP_169424.1"	0	99	0	15	0
"YP_169425.1"	0	19673	0	784	0
"YP_169426.1"	0	91	0	8	0
"YP_169427.1"	0	19674	0	785	0
"YP_169428.1"	0	19676	0	787	0
"YP_169429.2"	0	19677	0	788	0
"YP_169430.1"	0	19678	0	789	0
"YP_169431.1"	0	19679	0	790	0
"YP_169432.1"	0	19680	0	791	0
"YP_169433.1"	0	19681	0	792	0
"YP_169434.1"	0	19682	0	793	0
"YP_169435.1"	0	19683	0	794	0
"YP_169436.1"	0	19684	0	795	0
"YP_169437.1"	0	19685	0	796	0
"YP_169438.1"	0	19686	0	797	0
"YP_169439.1"	0	19687	0	798	0
"YP_169440.1"	0	19688	0	799	0
"YP_169441.1"	0	19689	0	800	0
"YP_169442.1"	0	19690	0	801	0
"YP_169443.1"	0	19691	0	802	0
"YP_169444.1"	0	19692	0	803	0
"YP_169445.1"	0	19693	0	804	0
"YP_169446.1"	0	19694	0	805	0
"YP_169447.1"	0	19695	0	806	0
"YP_169448.1"	0	19697	0	808	0
"YP_169449.1"	0	19698	0	809	0
"YP_169450.1"	0	19699	0	810	0
"YP_169451.1"	0	19700	0	811	0
"YP_169452.1"	0	19701	0	812	0
"YP_169453.1"	0	19702	0	813	0
"YP_169454.1"	0	19703	0	814	0
"YP_169455.1"	0	19704	0	815	0
"YP_169456.1"	0	19705	0	816	0
"YP_169457.1"	0	19706	0	817	0
"YP_169458.1"	0	19708	0	819	0
"YP_169459.1"	0	19709	0	820	0
"YP_169460.1"	0	19710	0	821	0
"YP_169461.1"	0	19711	0	822	0
"YP_169462.1"	0	19712	0	823	0
"YP_169463.1"	0	19713	0	824	0
"YP_169464.1"	0	19714	0	825	0
"YP_169465.1"	0	19715	0	826	0
"YP_169466.1"	0	19716	0	827	0
"YP_169468.1"	0	19717	0	828	0
"YP_169469.1"	0	19719	0	830	0
"YP_169470.1"	0	19720	0	831	0
"YP_169471.1"	0	19721	0	832	0
"YP_169472.1"	0	19722	0	833	0
"YP_169473.1"	0	19723	0	834	0
"YP_169474.1"	0	19724	0	835	0
"YP_169475.1"	0	19725	0	836	0
"YP_169476.1"	0	19726	0	837	0
"YP_169477.1"	0	19727	0	838	0
"YP_169478.1"	0	19728	0	839	0
"YP_169479.1"	0	19731	0	842	0
"YP_169480.1"	0	88	0	5	0
"YP_169481.1"	0	19732	0	843	0
"YP_169482.1"	0	19733	0	844	0
"YP_169483.1"	0	19734	0	845	0
"YP_169484.1"	0	19735	0	846	0
"YP_169485.1"	0	19736	0	847	0
"YP_169486.1"	0	19737	0	848	0
"YP_169487.1"	0	19738	0	849	0
"YP_169488.1"	0	19739	0	850	0
"YP_169489.1"	0	19741	0	852	0
"YP_169490.1"	0	19742	0	853	0
"YP_169491.1"	0	19743	0	854	0
"YP_169492.1"	0	19744	0	855	0
"YP_169493.1"	0	19745	0	856	0
"YP_169494.1"	0	19746	0	857	0
"YP_169495.1"	0	19747	0	858	0
"YP_169496.1"	0	19748	0	859	0
"YP_169497.1"	0	19749	0	860	0
"YP_169498.1"	0	19750	0	861	0
"YP_169499.1"	0	19752	0	863	0
"YP_169500.1"	0	19753	0	864	0
"YP_169501.1"	0	19754	0	865	0
"YP_169502.1"	0	19755	0	866	0
"YP_169504.1"	0	19756	0	867	0
"YP_169505.1"	0	19757	0	868	0
"YP_169506.1"	0	19758	0	869	0
"YP_169507.1"	0	19759	0	870	0
"YP_169508.1"	0	19760	0	871	0
"YP_169509.1"	0	19761	0	872	0
"YP_169510.1"	1	19763	1	874	1
"YP_169511.1"	0	19764	0	875	0
"YP_169512.1"	0	19765	0	876	0
"YP_169513.1"	0	19766	0	877	0
"YP_169514.1"	0	19767	0	878	0
"YP_169515.1"	0	19768	0	879	0
"YP_169516.1"	0	19769	0	880	0
"YP_169517.1"	0	19770	0	881	0
"YP_169518.1"	0	19771	0	882	0
"YP_169519.1"	0	19772	0	883	0
"YP_169520.1"	0	19774	0	885	0
"YP_169521.1"	0	19775	0	886	0
"YP_169522.1"	0	19776	0	887	0
"YP_169523.1"	0	19777	0	888	0
"YP_169524.1"	0	19778	0	889	0
"YP_169526.1"	0	19779	0	890	0
"YP_169527.1"	0	19780	0	891	0
"YP_169528.1"	0	19781	0	892	0
"YP_169529.1"	0	19782	0	893	0
"YP_169530.1"	0	19783	0	894	0
"YP_169531.1"	0	19785	0	896	0
"YP_169532.1"	0	19786	0	897	0
"YP_169533.1"	0	19787	0	898	0
"YP_169536.1"	0	19788	0	899	0
"YP_169537.1"	0	19789	0	900	0
"YP_169538.1"	0	101	0	17	0
"YP_169539.1"	0	19790	0	901	0
"YP_169540.1"	0	19791	0	902	0
"YP_169541.1"	0	19792	0	903	0
"YP_169542.1"	0	19793	0	904	0
"YP_169543.1"	0	19795	0	906	0
"YP_169544.1"	0	19796	0	907	0
"YP_169545.1"	0	19797	0	908	0
"YP_169546.1"	0	19798	0	909	0
"YP_169547.3"	0	19799	0	910	0
"YP_169548.1"	0	88	0	5	0
"YP_169549.1"	0	19800	0	911	0
"YP_169550.1"	0	19801	0	912	0
"YP_169551.1"	0	19802	0	913	0
"YP_169554.1"	0	19803	0	914	0
"YP_169555.1"	0	19805	0	916	0
"YP_169556.1"	0	19806	0	917	0
"YP_169557.1"	0	19807	0	918	0
"YP_169560.1"	0	19808	0	919	0
"YP_169561.1"	0	19809	0	920	0
"YP_169562.1"	0	19810	0	921	0
"YP_169563.1"	0	19811	0	922	0
"YP_169564.1"	0	19812	0	923	0
"YP_169565.1"	0	19813	0	924	0
"YP_169566.1"	0	19814	0	925	0
"YP_169567.1"	0	19816	0	927	0
"YP_169568.1"	0	19817	0	928	0
"YP_169569.1"	0	19818	0	929	0
"YP_169570.1"	0	19819	0	930	0
"YP_169571.1"	0	19820	0	931	0
"YP_169572.1"	0	19821	0	932	0
"YP_169573.1"	0	19822	0	933	0
"YP_169575.1"	0	19823	0	934	0
"YP_169576.1"	0	19824	0	935	0
"YP_169577.1"	0	19825	0	936	0
"YP_169578.1"	0	19827	0	938	0
"YP_169579.1"	0	19828	0	939	0
"YP_169580.1"	0	19829	0	940	0
"YP_169581.1"	0	19830	0	941	0
"YP_169582.1"	0	19831	0	942	0
"YP_169583.1"	0	19832	0	943	0
"YP_169584.1"	0	19833	0	944	0
"YP_169585.1"	0	19834	0	945	0
"YP_169586.1"	0	19835	0	946	0
"YP_169587.1"	0	88	0	5	0
"YP_169588.1"	0	19838	0	949	0
"YP_169589.1"	0	19839	0	950	0
"YP_169590.1"	0	19840	0	951	0
"YP_169591.1"	0	91	0	8	0
"YP_169592.1"	0	19841	0	952	0
"YP_169593.1"	0	19842	0	953	0
"YP_169594.1"	0	19843	0	954	0
"YP_169595.1"	0	19844	0	955	0
"YP_169596.1"	0	19845	0	956	0
"YP_169597.1"	0	19846	0	957	0
"YP_169598.1"	0	19848	0	959	0
"YP_169599.1"	0	19849	0	960	0
"YP_169600.1"	0	19850	0	961	0
"YP_169601.1"	0	19851	0	962	0
"YP_169602.1"	0	19852	0	963	0
"YP_169603.1"	0	19853	0	964	0
"YP_169604.1"	0	19854	0	965	0
"YP_169605.1"	0	19855	0	966	0
"YP_169606.1"	0	19856	0	967	0
"YP_169607.1"	0	19857	0	968	0
"YP_169608.1"	0	19859	0	970	0
"YP_169609.1"	0	19860	0	971	0
"YP_169610.1"	0	91	0	8	0
"YP_169611.1"	0	19861	0	972	0
"YP_169612.1"	0	19862	0	973	0
"YP_169613.1"	0	19863	0	974	0
"YP_169614.1"	0	19864	0	975	0
"YP_169615.1"	0	19865	0	976	0
"YP_169616.1"	0	19866	0	977	0
"YP_169617.1"	0	19867	0	978	0
"YP_169618.1"	0	19869	0	980	0
"YP_169619.1"	0	19870	0	981	0
"YP_169620.1"	0	19871	0	982	0
"YP_169621.1"	0	19872	0	983	0
"YP_169622.1"	0	19873	0	984	0
"YP_169623.1"	0	19874	0	985	0
"YP_169624.1"	0	19875	0	986	0
"YP_169625.1"	0	19876	0	987	0
"YP_169626.1"	0	19877	0	988	0
"YP_169627.1"	0	19878	0	989	0
"YP_169628.1"	0	19880	0	991	0
"YP_169629.1"	0	19881	0	992	0
"YP_169630.1"	0	19882	0	993	0
"YP_169631.1"	0	19883	0	994	0
"YP_169632.1"	0	19884	0	995	0
"YP_169633.1"	0	19885	0	996	0
"YP_169634.1"	0	19886	0	997	0
"YP_169635.1"	0	19887	0	998	0
"YP_169636.1"	0	19888	0	999	0
"YP_169637.1"	0	19889	0	1000	0
"YP_169638.1"	0	19891	0	1002	0
"YP_169639.1"	0	19892	0	1003	0
"YP_169640.1"	0	19893	0	1004	0
"YP_169641.1"	0	19894	0	1005	0
"YP_169642.1"	0	19895	0	1006	0
"YP_169643.1"	0	19896	0	1007	0
"YP_169644.1"	0	19897	0	1008	0
"YP_169645.1"	0	19898	0	1009	0
"YP_169646.1"	0	19899	0	1010	0
"YP_169647.1"	0	19900	0	1011	0
"YP_169648.1"	0	19902	0	1013	0
"YP_169649.1"	0	19903	0	1014	0
"YP_169650.1"	0	19904	0	1015	0
"YP_169651.1"	0	19905	0	1016	0
"YP_169652.1"	0	19906	0	1017	0
"YP_169653.1"	0	19907	0	1018	0
"YP_169654.1"	0	19908	0	1019	0
"YP_169655.1"	0	19909	0	1020	0
"YP_169656.1"	0	19910	0	1021	0
"YP_169657.1"	0	19911	0	1022	0
"YP_169658.1"	0	19913	0	1024	0
"YP_169659.1"	0	19914	0	1025	0
"YP_169660.1"	0	19915	0	1026	0
"YP_169661.1"	0	19916	0	1027	0
"YP_169662.1"	0	19917	0	1028	0
"YP_169663.1"	0	19918	0	1029	0
"YP_169664.1"	0	19919	0	1030	0
"YP_169665.1"	0	19920	0	1031	0
"YP_169666.1"	0	19921	0	1032	0
"YP_169667.1"	0	19922	0	1033	0
"YP_169668.1"	0	19924	0	1035	0
"YP_169669.1"	0	19925	0	1036	0
"YP_169670.1"	0	19926	0	1037	0
"YP_169671.1"	0	19927	0	1038	0
"YP_169672.1"	0	19928	0	1039	0
"YP_169673.1"	0	19929	0	1040	0
"YP_169674.1"	0	19930	0	1041	0
"YP_169675.1"	0	19931	0	1042	0
"YP_169676.1"	0	19932	0	1043	0
"YP_169677.1"	0	19933	0	1044	0
"YP_169678.1"	0	19935	0	1046	0
"YP_169680.1"	0	19936	0	1047	0
"YP_169681.1"	0	19937	0	1048	0
"YP_169682.1"	0	19938	0	1049	0
"YP_169683.1"	0	19939	0	1050	0
"YP_169684.1"	0	19940	0	1051	0
"YP_169685.1"	0	19941	0	1052	0
"YP_169686.1"	0	19942	0	1053	0
"YP_169687.1"	0	19943	0	1054	0
"YP_169688.1"	0	19944	0	1055	0
"YP_169689.1"	0	19947	0	1058	0
"YP_169690.1"	0	19948	0	1059	0
"YP_169691.1"	0	19949	0	1060	0
"YP_169692.1"	0	19950	0	1061	0
"YP_169693.1"	0	19951	0	1062	0
"YP_169694.1"	0	19952	0	1063	0
"YP_169695.1"	0	19953	0	1064	0
"YP_169696.1"	0	19954	0	1065	0
"YP_169697.1"	0	19955	0	1066	0
"YP_169698.1"	1	19956	1	1067	1
"YP_169699.1"	0	19958	0	1069	0
"YP_169700.1"	0	19959	0	1070	0
"YP_169701.1"	0	19960	0	1071	0
"YP_169702.1"	0	19961	0	1072	0
"YP_169703.1"	0	19962	0	1073	0
"YP_169704.1"	0	19963	0	1074	0
"YP_169705.1"	0	19964	0	1075	0
"YP_169706.1"	0	19965	0	1076	0
"YP_169707.1"	0	19966	0	1077	0
"YP_169708.1"	0	88	0	5	0
"YP_169709.1"	0	19968	0	1079	0
"YP_169710.1"	0	19969	0	1080	0
"YP_169711.1"	0	19970	0	1081	0
"YP_169712.1"	0	19971	0	1082	0
"YP_169713.1"	0	19972	0	1083	0
"YP_169714.1"	0	19973	0	1084	0
"YP_169715.1"	0	19974	0	1085	0
"YP_169716.1"	0	19975	0	1086	0
"YP_169717.1"	0	19976	0	1087	0
"YP_169718.1"	0	19977	0	1088	0
"YP_169719.1"	0	19979	0	1090	0
"YP_169720.1"	0	19980	0	1091	0
"YP_169721.1"	0	19981	0	1092	0
"YP_169722.1"	0	19982	0	1093	0
"YP_169723.1"	1	19983	1	1094	1
"YP_169724.1"	0	19984	0	1095	0
"YP_169725.1"	0	19985	0	1096	0
"YP_169726.1"	0	19986	0	1097	0
"YP_169727.1"	0	19987	0	1098	0
"YP_169728.1"	0	19988	0	1099	0
"YP_169729.1"	0	19990	0	1101	0
"YP_169730.1"	0	19991	0	1102	0
"YP_169731.1"	0	19992	0	1103	0
"YP_169732.1"	0	19993	0	1104	0
"YP_169733.1"	0	19994	0	1105	0
"YP_169734.1"	0	19995	0	1106	0
"YP_169735.1"	0	19996	0	1107	0
"YP_169736.1"	0	88	0	5	0
"YP_169737.1"	0	19997	0	1108	0
"YP_169738.1"	0	19998	0	1109	0
"YP_169739.1"	0	20000	0	1111	0
"YP_169741.1"	0	20001	0	1112	0
"YP_169742.1"	0	20002	0	1113	0
"YP_169743.1"	0	91	0	8	0
"YP_169745.1"	0	20003	0	1114	0
