"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"P60381"	0	44281	0	971	0
"P60388"	0	44153	0	843	0
"P60419"	0	44349	0	1039	0
"P60434"	0	1387	0	16	0
"P60811"	0	44165	0	855	0
"P60812"	0	44164	0	854	0
"P60965"	0	43803	0	493	0
"P63375"	0	44138	0	828	0
"P63378"	0	44136	0	826	0
"P63415"	0	44551	0	1241	0
"P63443"	0	44337	0	1027	0
"P63546"	0	43889	0	579	0
"P63590"	0	44156	0	846	0
"P63597"	0	44100	0	790	0
"P63703"	0	43771	0	461	0
"P63705"	0	43741	0	431	0
"P63735"	0	44213	0	903	0
"P63770"	0	44293	0	983	0
"P63793"	0	44348	0	1038	0
"P63821"	0	44381	0	1071	0
"P63927"	0	44455	0	1145	0
"P63959"	0	44486	0	1176	0
"P63999"	0	44618	0	1308	0
"P64064"	0	44465	0	1155	0
"P64110"	0	44842	0	1532	0
"P64285"	0	44715	0	1405	0
"P64299"	0	44682	0	1372	0
"P65103"	0	43656	0	346	0
"P65123"	0	104	0	9	0
"P65146"	0	43645	0	335	0
"P65243"	0	43824	0	514	0
"P65259"	0	43783	0	473	0
"P65431"	0	44244	0	934	0
"P65458"	0	44112	0	802	0
"P65483"	0	44107	0	797	0
"P65522"	0	44116	0	806	0
"P65620"	0	44169	0	859	0
"P65631"	0	44318	0	1008	0
"P65666"	0	43966	0	656	0
"P65742"	0	44157	0	847	0
"P65757"	0	44162	0	852	0
"P65781"	0	44117	0	807	0
"P65850"	0	44307	0	997	0
"P65858"	0	44306	0	996	0
"P65925"	0	44139	0	829	0
"P65938"	0	44140	0	830	0
"P65962"	0	44336	0	1026	0
"P65971"	0	44147	0	837	0
"P65987"	0	44154	0	844	0
"P65994"	0	44146	0	836	0
"P66021"	0	44150	0	840	0
"P66058"	0	1385	0	14	0
"P66063"	0	44204	0	894	0
"P66084"	0	44190	0	880	0
"P66097"	0	44191	0	881	0
"P66114"	0	44182	0	872	0
"P66137"	0	1388	0	17	0
"P66157"	0	44195	0	885	0
"P66176"	0	44186	0	876	0
"P66202"	0	44187	0	877	0
"P66235"	0	44194	0	884	0
"P66258"	0	191	0	2	0
"P66280"	0	44198	0	888	0
"P66303"	0	1392	0	19	0
"P66322"	0	44202	0	892	0
"P66341"	0	1394	0	21	0
"P66376"	0	1395	0	22	0
"P66394"	0	44229	0	919	0
"P66421"	0	1384	0	13	0
"P66424"	0	44234	0	924	0
"P66446"	0	44236	0	926	0
"P66475"	0	44231	0	921	0
"P66496"	0	1002	0	12	0
"P66509"	0	44247	0	937	0
"P66526"	0	1382	0	10	0
"P66555"	0	44245	0	935	0
"P66567"	0	44242	0	932	0
"P66583"	0	44249	0	939	0
"P66599"	0	44252	0	942	0
"P66619"	0	1397	0	24	0
"P66634"	0	1396	0	23	0
"P66648"	0	44239	0	929	0
"P66670"	0	44221	0	911	0
"P66677"	0	44208	0	898	0
"P66697"	0	44219	0	909	0
"P66710"	0	44218	0	908	0
"P66719"	0	44226	0	916	0
"P66751"	0	44253	0	943	0
"P66768"	0	44368	0	1058	0
"P66852"	0	44266	0	956	0
"P66959"	0	44295	0	985	0
"P67023"	0	44276	0	966	0
"P67051"	0	44311	0	1001	0
"P67068"	0	1463	0	28	0
"P67113"	0	44362	0	1052	0
"P67140"	0	44361	0	1051	0
"P67168"	0	44155	0	845	0
"P67188"	0	35	0	1	0
"P67253"	0	44214	0	904	0
"P67268"	0	44353	0	1043	0
"P67274"	0	43438	0	128	0
"P67284"	0	44225	0	915	0
"P67295"	0	44360	0	1050	0
"P67307"	0	44319	0	1009	0
"P67320"	0	44120	0	810	0
"P67332"	0	44366	0	1056	0
"P67354"	0	44350	0	1040	0
"P67363"	0	44344	0	1034	0
"P67372"	0	44215	0	905	0
"P67374"	0	44335	0	1025	0
"P67392"	0	44322	0	1012	0
"P67400"	0	44323	0	1013	0
"P67415"	0	44328	0	1018	0
"P67452"	0	44798	0	1488	0
"P67467"	0	44831	0	1521	0
"P67504"	0	44309	0	999	0
"P67532"	0	44352	0	1042	0
"P67575"	0	44294	0	984	0
"P67634"	0	44333	0	1023	0
"P68771"	0	44432	0	1122	0
"P68773"	0	44596	0	1286	0
"P68840"	0	44220	0	910	0
"P68886"	0	44355	0	1045	0
"P68887"	0	43516	0	206	0
"P68890"	0	43428	0	118	0
"P68892"	0	43483	0	173	0
"P68893"	0	44125	0	815	0
"P68896"	0	44127	0	817	0
"P68897"	0	44131	0	821	0
"P68898"	0	43560	0	250	0
"P68900"	0	44183	0	873	0
"P68901"	0	44237	0	927	0
"P68903"	0	44228	0	918	0
"P68905"	0	44660	0	1350	0
"P68999"	0	44292	0	982	0
"P69882"	0	44744	0	1434	0
"P69883"	0	44304	0	994	0
"P69884"	0	44326	0	1016	0
"P69887"	0	44303	0	993	0
"P69946"	0	1374	0	5	0
"P69949"	0	1375	0	6	0
"P69952"	0	44671	0	1361	0
"Q48WA5"	0	44193	0	883	0
"Q48XM7"	0	44456	0	1146	0
"Q48XR0"	0	44257	0	947	0
"Q490D8"	0	44205	0	895	0
"Q490H4"	0	1467	0	29	0
"Q7DAK9"	0	43495	0	185	0
"Q7DAL0"	0	44891	0	1581	0
"Q7DAL1"	0	44384	0	1074	0
"Q7DAL2"	0	44645	0	1335	0
"Q7DAL3"	0	44022	0	712	0
"Q7DAL5"	0	44413	0	1103	0
"Q7DAL6"	0	44511	0	1201	0
"Q7DAL7"	1	43566	1	256	1
"Q7DAL8"	0	44668	0	1358	0
"Q7DAL9"	0	43478	0	168	0
"Q7DAM2"	0	43790	0	480	0
"Q7DAM3"	0	43975	0	665	0
"Q7DAM4"	0	43557	0	247	0
"Q7DAM7"	0	43732	0	422	0
"Q7DAM8"	0	44620	0	1310	0
"Q7DAM9"	0	44637	0	1327	0
"Q7DAN2"	0	43962	0	652	0
"Q7DAN3"	0	43360	0	50	0
"Q99Q48"	0	44096	0	786	0
"Q99Q57"	0	44097	0	787	0
"Q99Q98"	0	44095	0	785	0
"Q99QB4"	0	44094	0	784	0
"Q99QB6"	0	44093	0	783	0
"Q99QD0"	0	44099	0	789	0
"Q99QN1"	0	44579	0	1269	0
"Q99XG8"	0	44548	0	1238	0
"Q99XG9"	0	43642	0	332	0
"Q99XH0"	0	44206	0	896	0
"Q99XH1"	0	43470	0	160	0
"Q99XH2"	0	44957	0	1647	0
"Q99XH3"	0	43881	0	571	0
"Q99XH4"	0	44284	0	974	0
"Q99XH6"	0	44922	0	1612	0
"Q99XH7"	0	43765	0	455	0
"Q99XH8"	0	43485	0	175	0
"Q99XH9"	0	44051	0	741	0
"Q99XI0"	0	43580	0	270	0
"Q99XI2"	0	44639	0	1329	0
"Q99XI3"	0	44429	0	1119	0
"Q99XI4"	0	44963	0	1653	0
"Q99XI5"	0	43458	0	148	0
"Q99XI6"	0	44480	0	1170	0
"Q99XI7"	0	43416	0	106	0
"Q99XI8"	0	44021	0	711	0
"Q99XI9"	0	44708	0	1398	0
"Q99XJ1"	0	43403	0	93	0
"Q99XJ2"	0	43544	0	234	0
"Q99XJ3"	0	1467	0	29	0
"Q99XJ5"	0	43902	0	592	0
"Q99XJ6"	0	43850	0	540	0
"Q99XJ7"	0	44565	0	1255	0
"Q99XJ8"	0	43849	0	539	0
"Q99XJ9"	0	43834	0	524	0
"Q99XK0"	0	43636	0	326	0
"Q99XK1"	0	44537	0	1227	0
"Q99XK2"	0	44795	0	1485	0
"Q99XK3"	0	43596	0	286	0
"Q99XK4"	0	43988	0	678	0
"Q99XK5"	0	43632	0	322	0
"Q99XK6"	0	44577	0	1267	0
"Q99XK8"	0	44199	0	889	0
"Q99XK9"	0	44274	0	964	0
"Q99XL0"	0	44279	0	969	0
"Q99XL1"	0	43482	0	172	0
"Q99XL2"	0	43611	0	301	0
"Q99XL3"	0	43785	0	475	0
"Q99XL4"	0	44435	0	1125	0
"Q99XL5"	0	44289	0	979	0
"Q99XL6"	0	43353	0	43	0
"Q99XL7"	0	43798	0	488	0
"Q99XL8"	0	44109	0	799	0
"Q99XL9"	0	43734	0	424	0
"Q99XM0"	0	43586	0	276	0
"Q99XM1"	0	43508	0	198	0
"Q99XM2"	0	44624	0	1314	0
"Q99XM3"	0	43509	0	199	0
"Q99XM4"	0	43423	0	113	0
"Q99XM5"	0	43874	0	564	0
"Q99XM6"	0	43681	0	371	0
"Q99XM7"	0	43739	0	429	0
"Q99XM8"	0	43953	0	643	0
"Q99XM9"	0	44689	0	1379	0
"Q99XN0"	0	44938	0	1628	0
"Q99XN1"	0	43436	0	126	0
"Q99XN2"	0	44452	0	1142	0
"Q99XN3"	0	43640	0	330	0
"Q99XN4"	0	43796	0	486	0
"Q99XN5"	0	44001	0	691	0
"Q99XN6"	0	43910	0	600	0
"Q99XN7"	0	44115	0	805	0
"Q99XN8"	0	44750	0	1440	0
"Q99XP0"	0	44871	0	1561	0
"Q99XP1"	0	44282	0	972	0
"Q99XP2"	0	44731	0	1421	0
"Q99XP4"	0	44317	0	1007	0
"Q99XP5"	0	44357	0	1047	0
"Q99XP6"	0	43896	0	586	0
"Q99XP7"	0	44532	0	1222	0
"Q99XP8"	0	44720	0	1410	0
"Q99XP9"	0	44405	0	1095	0
"Q99XQ0"	0	44648	0	1338	0
"Q99XQ1"	0	44342	0	1032	0
"Q99XQ2"	0	44514	0	1204	0
"Q99XQ3"	0	44807	0	1497	0
"Q99XQ4"	0	44960	0	1650	0
"Q99XQ5"	0	44002	0	692	0
"Q99XQ6"	0	44802	0	1492	0
"Q99XQ7"	0	44628	0	1318	0
"Q99XQ8"	0	43615	0	305	0
"Q99XQ9"	0	43635	0	325	0
"Q99XR0"	0	44774	0	1464	0
"Q99XR1"	0	43372	0	62	0
"Q99XR2"	0	44928	0	1618	0
"Q99XR3"	0	43977	0	667	0
"Q99XR4"	0	43386	0	76	0
"Q99XR5"	0	44483	0	1173	0
"Q99XR6"	0	43989	0	679	0
"Q99XR7"	0	43841	0	531	0
"Q99XR8"	0	44647	0	1337	0
"Q99XR9"	0	43371	0	61	0
"Q99XS1"	0	44132	0	822	0
"Q99XS2"	0	44670	0	1360	0
"Q99XS3"	0	43553	0	243	0
"Q99XS4"	0	44473	0	1163	0
"Q99XS5"	0	43378	0	68	0
"Q99XS6"	0	43673	0	363	0
"Q99XS7"	0	44448	0	1138	0
"Q99XS8"	0	43994	0	684	0
"Q99XS9"	0	43702	0	392	0
"Q99XT0"	0	43778	0	468	0
"Q99XT1"	0	44558	0	1248	0
"Q99XT2"	0	43561	0	251	0
"Q99XT3"	0	44504	0	1194	0
"Q99XT4"	0	44583	0	1273	0
"Q99XT5"	0	43515	0	205	0
"Q99XT6"	0	44905	0	1595	0
"Q99XT7"	0	44086	0	776	0
"Q99XT8"	0	43511	0	201	0
"Q99XU0"	0	44517	0	1207	0
"Q99XU1"	0	44580	0	1270	0
"Q99XU2"	0	44411	0	1101	0
"Q99XU3"	0	43884	0	574	0
"Q99XU4"	0	43815	0	505	0
"Q99XU5"	0	44028	0	718	0
"Q99XU6"	0	44383	0	1073	0
"Q99XU7"	0	44716	0	1406	0
"Q99XU8"	0	44898	0	1588	0
"Q99XU9"	0	44735	0	1425	0
"Q99XV0"	1	43939	1	629	1
"Q99XV1"	0	43816	0	506	0
"Q99XV2"	0	44837	0	1527	0
"Q99XV3"	0	44543	0	1233	0
"Q99XV4"	0	43579	0	269	0
"Q99XV5"	0	44356	0	1046	0
"Q99XV6"	0	44662	0	1352	0
"Q99XV7"	0	43704	0	394	0
"Q99XV8"	0	43805	0	495	0
"Q99XV9"	0	44703	0	1393	0
"Q99XW0"	0	44629	0	1319	0
"Q99XW1"	0	43622	0	312	0
"Q99XW2"	0	43876	0	566	0
"Q99XW3"	0	43555	0	245	0
"Q99XW4"	0	44612	0	1302	0
"Q99XW5"	0	43414	0	104	0
"Q99XW6"	0	43569	0	259	0
"Q99XW7"	0	44945	0	1635	0
"Q99XW8"	0	44159	0	849	0
"Q99XW9"	0	44042	0	732	0
"Q99XX0"	0	43903	0	593	0
"Q99XX1"	0	44017	0	707	0
"Q99XX2"	0	44119	0	809	0
"Q99XX3"	0	44482	0	1172	0
"Q99XX5"	0	44956	0	1646	0
"Q99XX6"	0	43899	0	589	0
"Q99XX7"	0	43708	0	398	0
"Q99XX8"	0	43439	0	129	0
"Q99XX9"	0	44666	0	1356	0
"Q99XY0"	0	43637	0	327	0
"Q99XY1"	0	43687	0	377	0
"Q99XY2"	0	43957	0	647	0
"Q99XY3"	0	44346	0	1036	0
"Q99XY4"	0	44288	0	978	0
"Q99XY5"	0	44048	0	738	0
"Q99XY6"	0	44644	0	1334	0
"Q99XY8"	0	44089	0	779	0
"Q99XY9"	0	44804	0	1494	0
"Q99XZ0"	0	44246	0	936	0
"Q99XZ1"	0	44792	0	1482	0
"Q99XZ2"	0	44016	0	706	0
"Q99XZ3"	0	44870	0	1560	0
"Q99XZ4"	0	43839	0	529	0
"Q99XZ5"	0	44158	0	848	0
"Q99XZ6"	0	44450	0	1140	0
"Q99XZ7"	0	43879	0	569	0
"Q99XZ8"	0	44890	0	1580	0
"Q99XZ9"	0	44272	0	962	0
"Q99Y00"	0	44976	0	1666	0
"Q99Y01"	0	44734	0	1424	0
"Q99Y02"	0	43694	0	384	0
"Q99Y03"	0	44568	0	1258	0
"Q99Y05"	0	43838	0	528	0
"Q99Y06"	0	43531	0	221	0
"Q99Y07"	0	43390	0	80	0
"Q99Y09"	0	43604	0	294	0
"Q99Y10"	0	43833	0	523	0
"Q99Y11"	0	43618	0	308	0
"Q99Y12"	0	43867	0	557	0
"Q99Y13"	0	1377	0	7	0
"Q99Y14"	0	43878	0	568	0
"Q99Y16"	0	1428	0	26	0
"Q99Y17"	0	1434	0	27	0
"Q99Y18"	0	1378	0	8	0
"Q99Y19"	0	43691	0	381	0
"Q99Y20"	0	43831	0	521	0
"Q99Y21"	0	44763	0	1453	0
"Q99Y22"	0	43605	0	295	0
"Q99Y23"	0	44679	0	1369	0
"Q99Y24"	0	44696	0	1386	0
"Q99Y25"	0	44808	0	1498	0
"Q99Y26"	0	43450	0	140	0
"Q99Y27"	0	43451	0	141	0
"Q99Y29"	0	43854	0	544	0
"Q99Y30"	0	43649	0	339	0
"Q99Y31"	0	44363	0	1053	0
"Q99Y32"	0	44510	0	1200	0
"Q99Y34"	0	44664	0	1354	0
"Q99Y35"	0	44733	0	1423	0
"Q99Y36"	0	44575	0	1265	0
"Q99Y37"	0	44418	0	1108	0
"Q99Y38"	0	44692	0	1382	0
"Q99Y39"	0	44026	0	716	0
"Q99Y40"	0	43840	0	530	0
"Q99Y41"	0	44415	0	1105	0
"Q99Y42"	0	43418	0	108	0
"Q99Y43"	0	44354	0	1044	0
"Q99Y44"	0	43810	0	500	0
"Q99Y45"	0	43818	0	508	0
"Q99Y46"	0	44308	0	998	0
"Q99Y48"	0	44009	0	699	0
"Q99Y49"	0	43524	0	214	0
"Q99Y50"	0	43393	0	83	0
"Q99Y51"	0	44476	0	1166	0
"Q99Y52"	0	43959	0	649	0
"Q99Y53"	0	43409	0	99	0
"Q99Y54"	0	44896	0	1586	0
"Q99Y55"	0	44858	0	1548	0
"Q99Y57"	0	43355	0	45	0
"Q99Y58"	0	44129	0	819	0
"Q99Y59"	0	43821	0	511	0
"Q99Y60"	0	44642	0	1332	0
"Q99Y61"	0	43758	0	448	0
"Q99Y62"	0	43930	0	620	0
"Q99Y63"	0	44500	0	1190	0
"Q99Y64"	0	44478	0	1168	0
"Q99Y65"	0	44796	0	1486	0
"Q99Y66"	0	44552	0	1242	0
"Q99Y67"	0	44908	0	1598	0
"Q99Y68"	0	43668	0	358	0
"Q99Y69"	0	44525	0	1215	0
"Q99Y71"	0	44865	0	1555	0
"Q99Y72"	0	44404	0	1094	0
"Q99Y73"	0	44102	0	792	0
"Q99Y74"	0	43928	0	618	0
"Q99Y75"	0	43426	0	116	0
"Q99Y76"	0	44810	0	1500	0
"Q99Y77"	0	43512	0	202	0
"Q99Y78"	0	44779	0	1469	0
"Q99Y82"	0	43946	0	636	0
"Q99Y83"	0	44438	0	1128	0
"Q99Y84"	0	44329	0	1019	0
"Q99Y85"	0	44694	0	1384	0
"Q99Y86"	0	43479	0	169	0
"Q99Y87"	0	44571	0	1261	0
"Q99Y88"	0	44123	0	813	0
"Q99Y89"	0	43820	0	510	0
"Q99Y90"	0	44040	0	730	0
"Q99Y91"	0	43513	0	203	0
"Q99Y92"	0	43369	0	59	0
"Q99Y93"	0	44762	0	1452	0
"Q99Y94"	0	44069	0	759	0
"Q99Y95"	0	43610	0	300	0
"Q99Y96"	0	44254	0	944	0
"Q99Y97"	0	44133	0	823	0
"Q99Y98"	0	43570	0	260	0
"Q99Y99"	1	43950	1	640	1
"Q99YA0"	0	44782	0	1472	0
"Q99YA1"	0	44751	0	1441	0
"Q99YA2"	0	44752	0	1442	0
"Q99YA3"	0	43956	0	646	0
"Q99YA4"	0	43443	0	133	0
"Q99YA5"	0	43781	0	471	0
"Q99YA6"	0	43667	0	357	0
"Q99YA7"	0	43982	0	672	0
"Q99YA8"	0	43724	0	414	0
"Q99YA9"	0	43364	0	54	0
"Q99YB0"	0	43684	0	374	0
"Q99YB1"	0	44948	0	1638	0
"Q99YB2"	0	44656	0	1346	0
"Q99YB3"	0	44542	0	1232	0
"Q99YB4"	0	44901	0	1591	0
"Q99YB5"	0	44949	0	1639	0
"Q99YB6"	0	44409	0	1099	0
"Q99YB8"	0	43671	0	361	0
"Q99YC0"	0	43375	0	65	0
"Q99YC1"	0	43354	0	44	0
"Q99YC2"	0	44613	0	1303	0
"Q99YC3"	0	44854	0	1544	0
"Q99YC4"	0	43421	0	111	0
"Q99YC5"	0	44451	0	1141	0
"Q99YC6"	0	43564	0	254	0
"Q99YC7"	0	43592	0	282	0
"Q99YD0"	0	44867	0	1557	0
"Q99YD1"	0	44736	0	1426	0
"Q99YD2"	0	44820	0	1510	0
"Q99YD4"	0	44561	0	1251	0
"Q99YD5"	0	44737	0	1427	0
"Q99YD6"	0	44841	0	1531	0
"Q99YD7"	0	44877	0	1567	0
"Q99YD8"	0	44909	0	1599	0
"Q99YD9"	0	43992	0	682	0
"Q99YE0"	0	43352	0	42	0
"Q99YE1"	0	43658	0	348	0
"Q99YE2"	0	44290	0	980	0
"Q99YE3"	0	43541	0	231	0
"Q99YE4"	0	43533	0	223	0
"Q99YE5"	0	43410	0	100	0
"Q99YE6"	0	44893	0	1583	0
"Q99YE7"	0	44578	0	1268	0
"Q99YE8"	0	43837	0	527	0
"Q99YE9"	0	44897	0	1587	0
"Q99YF0"	0	43808	0	498	0
"Q99YF1"	0	43769	0	459	0
"Q99YF2"	0	44603	0	1293	0
"Q99YF3"	0	43664	0	354	0
"Q99YF4"	0	44904	0	1594	0
"Q99YF5"	0	43497	0	187	0
"Q99YF6"	0	44881	0	1571	0
"Q99YF8"	0	44797	0	1487	0
"Q99YF9"	0	44755	0	1445	0
"Q99YG0"	0	43589	0	279	0
"Q99YG1"	0	43666	0	356	0
"Q99YG3"	0	43714	0	404	0
"Q99YG4"	0	43498	0	188	0
"Q99YG5"	0	44055	0	745	0
"Q99YG6"	0	43389	0	79	0
"Q99YG7"	0	43794	0	484	0
"Q99YG8"	0	44623	0	1313	0
"Q99YG9"	0	44619	0	1309	0
"Q99YH0"	0	43382	0	72	0
"Q99YH1"	0	43751	0	441	0
"Q99YH2"	0	1377	0	7	0
"Q99YH4"	0	44406	0	1096	0
"Q99YH5"	0	44077	0	767	0
"Q99YH6"	0	44710	0	1400	0
"Q99YH7"	0	44347	0	1037	0
"Q99YH8"	0	44073	0	763	0
"Q99YH9"	0	43540	0	230	0
"Q99YI0"	0	43608	0	298	0
"Q99YI1"	0	44783	0	1473	0
"Q99YI2"	0	44063	0	753	0
"Q99YI3"	0	44273	0	963	0
"Q99YI4"	0	44283	0	973	0
"Q99YI6"	0	44427	0	1117	0
"Q99YI7"	0	43417	0	107	0
"Q99YI8"	0	43472	0	162	0
"Q99YI9"	0	43381	0	71	0
"Q99YJ0"	0	44680	0	1370	0
"Q99YJ1"	0	44742	0	1432	0
"Q99YJ3"	0	43945	0	635	0
"Q99YJ4"	0	44023	0	713	0
"Q99YJ5"	0	43995	0	685	0
"Q99YJ6"	0	44555	0	1245	0
"Q99YJ7"	0	44163	0	853	0
"Q99YJ8"	0	44161	0	851	0
"Q99YK0"	0	43748	0	438	0
"Q99YK1"	0	44832	0	1522	0
"Q99YK2"	0	44043	0	733	0
"Q99YK3"	0	43367	0	57	0
"Q99YK4"	0	43404	0	94	0
"Q99YK5"	0	44380	0	1070	0
"Q99YK6"	0	44074	0	764	0
"Q99YK7"	0	44899	0	1589	0
"Q99YK8"	0	44903	0	1593	0
"Q99YK9"	0	44108	0	798	0
"Q99YL0"	0	43897	0	587	0
"Q99YL1"	0	43779	0	469	0
"Q99YL2"	0	44149	0	839	0
"Q99YL3"	0	44217	0	907	0
"Q99YL4"	0	43538	0	228	0
"Q99YL5"	0	44490	0	1180	0
"Q99YL6"	1	44515	1	1205	1
"Q99YL8"	0	43699	0	389	0
"Q99YL9"	0	44572	0	1262	0
"Q99YM0"	0	44970	0	1660	0
"Q99YM1"	0	44947	0	1637	0
"Q99YM2"	0	43830	0	520	0
"Q99YM3"	0	44582	0	1272	0
"Q99YM5"	0	44776	0	1466	0
"Q99YM6"	0	43738	0	428	0
"Q99YM7"	0	44895	0	1585	0
"Q99YM8"	0	44423	0	1113	0
"Q99YM9"	0	44812	0	1502	0
"Q99YN0"	0	44037	0	727	0
"Q99YN1"	0	44425	0	1115	0
"Q99YN2"	0	44416	0	1106	0
"Q99YN3"	0	44025	0	715	0
"Q99YN4"	0	44768	0	1458	0
"Q99YN5"	0	43845	0	535	0
"Q99YN6"	0	44419	0	1109	0
"Q99YN7"	0	44971	0	1661	0
"Q99YN8"	0	44878	0	1568	0
"Q99YN9"	0	44799	0	1489	0
"Q99YP0"	0	43934	0	624	0
"Q99YP1"	0	44345	0	1035	0
"Q99YP2"	0	44152	0	842	0
"Q99YP3"	0	44216	0	906	0
"Q99YP4"	0	43788	0	478	0
"Q99YP5"	0	44491	0	1181	0
"Q99YP6"	0	43368	0	58	0
"Q99YP7"	0	43648	0	338	0
"Q99YP8"	0	43869	0	559	0
"Q99YP9"	0	44479	0	1169	0
"Q99YQ0"	0	43826	0	516	0
"Q99YQ1"	0	44894	0	1584	0
"Q99YQ2"	0	43757	0	447	0
"Q99YQ3"	0	43536	0	226	0
"Q99YQ5"	0	44833	0	1523	0
"Q99YQ6"	0	43440	0	130	0
"Q99YQ7"	0	43659	0	349	0
"Q99YQ8"	0	43514	0	204	0
"Q99YR0"	0	43686	0	376	0
"Q99YR1"	0	44471	0	1161	0
"Q99YR2"	0	43906	0	596	0
"Q99YR3"	0	43782	0	472	0
"Q99YR4"	0	43692	0	382	0
"Q99YR5"	0	44387	0	1077	0
"Q99YR6"	0	1467	0	29	0
"Q99YR7"	0	44518	0	1208	0
"Q99YR8"	0	44521	0	1211	0
"Q99YR9"	0	44461	0	1151	0
"Q99YS0"	0	44640	0	1330	0
"Q99YS1"	0	44297	0	987	0
"Q99YS2"	0	44496	0	1186	0
"Q99YS3"	0	44524	0	1214	0
"Q99YS4"	0	43594	0	284	0
"Q99YS5"	0	43452	0	142	0
"Q99YS6"	0	44913	0	1603	0
"Q99YS7"	0	43727	0	417	0
"Q99YS8"	0	44481	0	1171	0
"Q99YS9"	0	44599	0	1289	0
"Q99YT0"	0	43936	0	626	0
"Q99YT1"	0	44103	0	793	0
"Q99YT2"	0	44591	0	1281	0
"Q99YT3"	0	43980	0	670	0
"Q99YT4"	0	43791	0	481	0
"Q99YT5"	0	43677	0	367	0
"Q99YT6"	0	44818	0	1508	0
"Q99YT7"	0	44634	0	1324	0
"Q99YT8"	0	43920	0	610	0
"Q99YT9"	0	43947	0	637	0
"Q99YU0"	0	44167	0	857	0
"Q99YU1"	0	43525	0	215	0
"Q99YU2"	0	44547	0	1237	0
"Q99YU3"	0	44044	0	734	0
"Q99YU4"	0	43875	0	565	0
"Q99YU5"	0	44207	0	897	0
"Q99YU6"	0	43606	0	296	0
"Q99YU7"	0	44527	0	1217	0
"Q99YU8"	0	44811	0	1501	0
"Q99YU9"	0	44581	0	1271	0
"Q99YV0"	0	44056	0	746	0
"Q99YV1"	0	44530	0	1220	0
"Q99YV2"	0	43532	0	222	0
"Q99YV5"	0	44602	0	1292	0
"Q99YV6"	0	44823	0	1513	0
"Q99YV7"	0	44789	0	1479	0
"Q99YV8"	0	44513	0	1203	0
"Q99YW0"	0	44053	0	743	0
"Q99YW1"	0	44057	0	747	0
"Q99YW2"	0	44875	0	1565	0
"Q99YW3"	0	44285	0	975	0
"Q99YW4"	0	43476	0	166	0
"Q99YW5"	0	44757	0	1447	0
"Q99YW6"	0	44879	0	1569	0
"Q99YW7"	0	43852	0	542	0
"Q99YW8"	0	44931	0	1621	0
"Q99YW9"	0	43598	0	288	0
"Q99YX0"	0	44727	0	1417	0
"Q99YX1"	0	43688	0	378	0
"Q99YX2"	0	44873	0	1563	0
"Q99YX5"	0	43682	0	372	0
"Q99YX6"	0	44066	0	756	0
"Q99YX7"	0	43631	0	321	0
"Q99YX8"	0	43510	0	200	0
"Q99YX9"	0	43655	0	345	0
"Q99YY1"	0	44849	0	1539	0
"Q99YY2"	0	44730	0	1420	0
"Q99YY3"	0	44718	0	1408	0
